#  kx   kyz         |phi(kx, kyz)|^2
   88     1   2.5828173505691858E-36
   89     1   7.9255740970144785E-36
   90     1   5.1131821988706105E-37
   91     1   3.5745357890402704E-37
   92     1   7.2602820090423903E-37
   93     1   2.5613758622853218E-36
   94     1   7.7046733833667016E-38
   95     1   3.3840295950517774E-34
   96     1   4.4829613922109091E-36
   97     1   4.7742931829883267E-34
   98     1   2.9306802659278092E-37
   99     1   2.6304841011290488E-36
  100     1   5.6430432156714030E-37
  101     1   1.0458952107990775E-35
  102     1   4.4629962545913763E-37
  103     1   1.0713286602906198E-35
  104     1   1.1508678631625855E-36
  105     1   2.4053773160778300E-35
  106     1   4.8317610839793802E-37
  107     1   3.5583657566292895E-36
  108     1   8.1847296281540144E-37
  109     1   2.6348096550095121E-35
  110     1   5.4522885434183562E-37
  111     1   1.5466427840550354E-34
  112     1   2.3139500286015478E-36
  113     1   7.1655401837884864E-36
  114     1   9.9834425724301583E-37
  115     1   1.4067874248759748E-35
  116     1   8.6948100573477787E-37
  117     1   2.3476870517068124E-36
  118     1   3.2314969796628538E-37
  119     1   1.4730884852669727E-34
  120     1   2.5290975303388382E-36
  121     1   2.6812838739415357E-35
  122     1   3.1858806612238460E-37
  123     1   1.5669620490512935E-36
  124     1   1.1987323159450583E-36
  125     1   1.7017867009817853E-36
  126     1   4.9733636130497773E-37
  127     1   9.9235259927631016E-35
  128     1   5.0085870498122282E-35

    0     2   1.2751866302034351E-01
    1     2   1.6842070899352072E-36
    2     2   7.6274069512563735E-37
    3     2   7.9427201847014213E-37
    4     2   1.3419372282057050E-36
    5     2   6.7571360350572339E-37
    6     2   2.8970556704572906E-37
    7     2   4.7110952205707358E-37
    8     2   4.6441698195474207E-36
    9     2   4.6517443989066132E-38
   10     2   6.8681030856211111E-38
   11     2   2.0931460916683182E-37
   12     2   1.0152013536108002E-36
   13     2   1.5471830460346210E-36
   14     2   7.3907351236465734E-37
   15     2   1.0742931447296768E-36
   16     2   7.0658275908798884E-36
   17     2   1.2181764045755579E-36
   18     2   3.2311939008795160E-37
   19     2   5.2415997217856354E-37
   20     2   4.2504149549691385E-37
   21     2   7.9426271142206598E-38
   22     2   1.7474117836027652E-37
   23     2   1.4179743450562690E-36
