#  kx   kyz         |phi(kx, kyz)|^2
    0     0   4.5186002845608732E-35
    1     0   3.5397440981120765E-35
    2     0   1.7805359868699042E-34
    3     0   7.8317311123534905E-35
    4     0   2.8139145064600261E-37
    5     0   3.2861665795745058E-37
    6     0   1.7088778328722673E-36
    7     0   1.4209039910254914E-36
    8     0   1.7096298749405670E-37
    9     0   1.1482178106840286E-37
   10     0   2.9773918102306783E-36
   11     0   8.8590899755890050E-37
   12     0   4.0930824256565774E-37
   13     0   3.1572425749459326E-37
   14     0   8.0481446754333312E-37
   15     0   3.3028356377857678E-37
   16     0   3.2767177455404236E-37
   17     0   6.4730483513827505E-38
   18     0   8.0790867592682077E-37
   19     0   1.6976507802031351E-36
   20     0   3.1364655248150518E-38
   21     0   6.9947326795126476E-37
   22     0   2.2958866578831915E-36
   23     0   2.8365543545168220E-37
   24     0   8.4248674324354949E-37
   25     0   6.9124089527422774E-37
   26     0   1.1398008838208607E-36
   27     0   4.9098611445859437E-38
   28     0   4.8877537547334934E-37
   29     0   6.2581146752621991E-36
   30     0   1.3177004746604214E-37
   31     0   3.6342570196568054E-37
   32     0   1.9369979288054076E-36
   33     0   4.7605958067209746E-36
   34     0   1.2291803675944131E-35
   35     0   1.4778210501819684E-36
   36     0   4.0498588609187109E-37
   37     0   1.3000231808193302E-36
   38     0   3.2416516691590116E-37
   39     0   9.1007749053579786E-37
   40     0   6.6430574898540401E-37
   41     0   5.0896423768705810E-36
   42     0   2.0054360331499100E-36
   43     0   1.7410118849657811E-37
   44     0   4.6298470952850816E-37
   45     0   7.8174084529865941E-37
   46     0   1.5845008482065253E-37
   47     0   1.3883222904172913E-36
   48     0   2.0663918110981424E-36
   49     0   1.6776541677201014E-36
   50     0   8.9686451951503590E-37
   51     0   1.3496635603312382E-36
   52     0   1.9083999923531156E-37
   53     0   2.6462602190654544E-37
   54     0   2.9195343864960138E-36
   55     0   4.0374404968215156E-36
   56     0   1.0311511851643269E-36
   57     0   7.1041050676304640E-37
   58     0   1.0737667618517045E-36
   59     0   2.1263519851295415E-36
   60     0   2.7808694415902570E-37
   61     0   2.5208226003005513E-36
   62     0   1.4706137803036683E-35
   63     0   1.2781853496930738E-35
   64     0   3.8043083872188254E-36
   65     0   8.5819993142027465E-37
   66     0   1.3800439279503451E-36
   67     0   1.8043652641101559E-36
   68     0   7.5542048805802430E-37
   69     0   7.8116170967839377E-37
   70     0   1.6434939865628800E-36
   71     0   2.4409076529176099E-36
   72     0   7.8877480723230485E-37
   73     0   3.6935467246568185E-37
   74     0   2.1372439727265845E-36
   75     0   1.6937868256915515E-37
   76     0   3.3152622524030947E-37
   77     0   5.2264618699589148E-37
   78     0   1.0359399309966424E-35
   79     0   1.9795481678320411E-37
   80     0   8.0944277618219425E-37
   81     0   1.3901600834917387E-37
   82     0   5.3687692568583477E-36
   83     0   8.9180770137642787E-37
   84     0   2.0616981864519862E-37
   85     0   1.2080177979142359E-36
   86     0   1.5471264575176446E-37
   87     0   1.5251731047701589E-36
   88     0   5.9784153188580564E-37
   89     0   4.5766661689223567E-37
   90     0   3.2895327296632689E-36
   91     0   3.9799467703857096E-36
   92     0   4.0766700305859852E-37
   93     0   7.3575383188320639E-38
   94     0   8.4234342956600408E-37
   95     0   6.3250528561491660E-38
   96     0   4.4664759788472013E-36
   97     0   8.1555229925969423E-37
   98     0   2.1368488506743414E-36
   99     0   2.5483507954719375E-36
  100     0   2.8947745307568106E-37
  101     0   3.8724269969673638E-37
  102     0   9.2214586103431985E-37
  103     0   2.0604407339535642E-36
  104     0   6.6306340483923511E-38
  105     0   4.6755510108553738E-36
  106     0   1.7764528423287469E-37
