#  kx   kyz         |phi(kx, kyz)|^2
    0     0   4.7019774032891500E-38
    1     0   1.3541694921472752E-35
    2     0   1.0873322745106159E-36
    3     0   1.4252869003720236E-35
    4     0   6.4005667402273555E-36
    5     0   1.5281426560689738E-37
    6     0   1.2945131538430441E-36
    7     0   2.8975935747769387E-36
    8     0   8.5811087610026988E-37
    9     0   1.0726385951253374E-35
   10     0   6.0097148685789449E-37
   11     0   3.1918345044671425E-36
   12     0   2.2407861062549856E-36
   13     0   6.5181161753095842E-36
   14     0   6.4064442119814669E-37
   15     0   1.1754943508222875E-36
   16     0   4.7019774032891500E-38
   17     0   5.4733955710162762E-36
   18     0   1.2048817095928447E-36
   19     0   1.8176081399589621E-36
   20     0   1.5299793659921336E-36
   21     0   5.7011476014880944E-37
   22     0   7.7876500741976547E-37
   23     0   6.3550163341329918E-38
   24     0   6.6121557233753672E-37
   25     0   5.5578842274816281E-37
   26     0   8.2743782038350082E-38
   27     0   3.7698471172855392E-37
   28     0   5.1285532829430192E-37
   29     0   2.5101510959233935E-37
   30     0   5.9924096172716734E-38
   31     0   4.2209495315969157E-37
   32     0   6.0154393088722801E-38
   33     0   8.2731223304761700E-37
   34     0   1.5490410140088039E-37
   35     0   1.9798706337786974E-37
   36     0   1.4463062091810801E-37
   37     0   3.5292496079990097E-37
   38     0   5.3409678214631094E-38
   39     0   2.2659503438176378E-37
   40     0   5.2494804078436565E-37
   41     0   2.6483529798767186E-37
   42     0   1.7973850040957840E-37
   43     0   5.8748834997958910E-37
   44     0   1.5579509088462756E-37
   45     0   2.2872431440479766E-37
   46     0   1.1479917019211154E-37
   47     0   9.8987942823114745E-37
   48     0   1.0039015703598600E-38
   49     0   9.7406711330127532E-37
   50     0   3.2629991442974101E-38
   51     0   1.1474237098923716E-36
   52     0   3.4996929163220235E-37
   53     0   4.1909220596878549E-37
   54     0   2.6295488997320053E-37
   55     0   2.5071707695079167E-36
   56     0   2.2614490928905336E-37
   57     0   7.5773611372921296E-38
   58     0   2.1795889808741744E-36
   59     0   3.9460244698817597E-37
   60     0   3.0638314725241524E-37
   61     0   4.1430723133901254E-37
   62     0   2.0382457893377909E-37
   63     0   1.3355701002297652E-36
   64     0   6.4280973000599683E-37
   65     0   5.0404795444865387E-38
   66     0   4.0977141878658425E-37
   67     0   1.9775195675033192E-37
   68     0   1.2709407128631509E-37
   69     0   1.0260872639586819E-36
   70     0   4.2397805166721440E-37
   71     0   1.1003757848243056E-38
   72     0   4.5212049688206542E-37
   73     0   3.1788159708972810E-37
   74     0   6.3006513347032919E-37
   75     0   5.8045721722576833E-37
   76     0   3.1129506831266830E-37
   77     0   1.3201745962732373E-36
   78     0   1.0272704755404069E-36
   79     0   2.5288816359246991E-37
   80     0   4.6534272459799970E-37
   81     0   1.5952296098537547E-37
   82     0   7.6489947495480809E-37
   83     0   1.0916491103559196E-36
   84     0   3.7690339718126608E-37
   85     0   2.1212726112451591E-37
   86     0   1.7916408014308237E-37
   87     0   7.3465403752873171E-37
   88     0   6.9331586735580219E-37
   89     0   3.1628584884529971E-37
   90     0   1.7795547142798993E-37
   91     0   5.5014136930313723E-39
   92     0   1.7094025462212696E-36
   93     0   1.7070823925900146E-37
   94     0   9.7181178976384938E-37
   95     0   5.3052249180250086E-38
   96     0   1.0398720699741180E-37
   97     0   4.5521208516947353E-37
   98     0   2.4179828561901792E-37
   99     0   3.4048465377348916E-37
  100     0   4.6749186242157153E-37
  101     0   5.1735289660904185E-37
  102     0   1.0196618004271116E-36
  103     0   5.2430590977607345E-37
  104     0   8.4971689651198536E-38
  105     0   8.5861572470060911E-37
  106     0   7.2569637722538175E-38
  107     0   5.5132381857849766E-37
  108     0   1.3331211013504095E-36
  109     0   2.3914876986269498E-37
  110     0   1.3326643263958366E-37
  111     0   1.0084541256263400E-36
  112     0   1.8081733207129279E-38
  113     0   2.1624039721855298E-37
  114     0   4.3341161534982450E-37
  115     0   9.3865511841188330E-37
  116     0   1.4682343441221592E-37
  117     0   5.4480100964520764E-37
  118     0   1.2424353425564275E-36
  119     0   7.5169553083385411E-37
  120     0   2.1018311084549938E-37
  121     0   7.8792075527403239E-37
  122     0   4.7868265858234034E-38
  123     0   2.4351074713672838E-37
  124     0   9.9940393478279376E-37
  125     0   2.9939089212318869E-37
  126     0   4.2926350284611789E-37
  127     0   7.5338146104225258E-37
  128     0   1.4929007844183446E-36

    0     1   2.3375374886680084E-36
    1     1   4.8066380333923469E-35
    2     1   2.8148284761261175E-35
    3     1   1.8414728605156885E-36
    4     1   8.2722985550248154E-36
    5     1   1.6565390514367057E-35
    6     1   1.0235517240524616E-35
    7     1   2.6623659391121726E-35
    8     1   1.2258598144199800E-36
    9     1   4.0589182598615162E-36
   10     1   7.0027476671440097E-36
   11     1   4.5079305852326325E-36
   12     1   2.9674752923834190E-36
   13     1   2.9830583629450564E-36
   14     1   8.3474911161135190E-36
   15     1   1.1353483592465465E-35
   16     1   4.5013712323612073E-07
   17     1   1.6560142899474844E-07
   18     1   6.0913124581434634E-08
   19     1   2.2415294800581102E-08
   20     1   8.2445513637265201E-09
   21     1   3.0330538648622431E-09
   22     1   1.1155052110537263E-09
   23     1   4.1043208978392735E-10
   24     1   1.5101199709251032E-10
   25     1   5.5568152780172754E-11
   26     1   2.0440379204908472E-11
   27     1   7.5198772370736361E-12
   28     1   2.7650305978838675E-12
   29     1   1.0176933944757757E-12
   30     1   3.7441570073371256E-13
   31     1   1.3769022106849837E-13
   32     1   1.3196432143668419E-36
   33     1   1.7246573973049674E-36
   34     1   3.2490983321784723E-37
   35     1   6.3518398708312183E-37
   36     1   5.6500591069513620E-37
   37     1   5.9819516145026205E-37
   38     1   3.3168560645721830E-37
   39     1   1.9624499809556526E-36
   40     1   4.5718338621139490E-37
   41     1   1.4412374908202579E-36
   42     1   6.8316371314773120E-38
   43     1   6.9619780480083801E-37
   44     1   1.8438355177309281E-36
   45     1   2.9370459895932649E-37
   46     1   1.2767394581269421E-36
   47     1   4.5391395740202027E-37
   48     1   2.7758830638902853E-37
   49     1   4.9341813596330307E-37
   50     1   1.6948255853411254E-37
   51     1   1.5689351318789066E-36
   52     1   1.1549235010688040E-36
   53     1   2.1718613107404096E-36
   54     1   4.5586461245480960E-37
   55     1   6.0773642848317264E-37
   56     1   5.1937559706344911E-37
   57     1   2.1835806989978118E-36
   58     1   1.0025691188012233E-36
   59     1   3.3105026762161721E-36
   60     1   1.7197593241361226E-37
   61     1   9.6506909594881857E-37
   62     1   1.3643371511611298E-36
   63     1   3.7747395906002208E-37
   64     1   7.4198430736640054E-37
   65     1   6.2463576363151127E-37
   66     1   8.3937803479099164E-37
   67     1   1.6532578306737674E-36
   68     1   5.1273718642130772E-37
   69     1   1.2456926034418845E-36
   70     1   8.5282216489914423E-37
   71     1   4.0976020501808005E-37
   72     1   4.8860988350040395E-37
