#  kx   kyz         |phi(kx, kyz)|^2
    0     0   9.9493841853598415E-35
    1     0   3.9590649735694643E-35
    2     0   3.7615819226313200E-37
    3     0   7.4103163875837005E-35
    4     0   9.2722994392862039E-35
    5     0   1.2812888423962934E-35
    6     0   4.3493290980424638E-36
    7     0   3.1973446342366220E-36
    8     0   2.2158068513000120E-36
    9     0   1.9983403963978888E-35
   10     0   5.6012305816682000E-36
   11     0   2.4268080872726126E-35
   12     0   2.3509887016445750E-35
   13     0   4.7019774032891500E-36
   14     0   3.4794632784339710E-36
   15     0   1.5594401931596172E-35
   16     0   7.6407132803448688E-37
   17     0   1.7044668086923169E-35
   18     0   2.3744985886610208E-36
   19     0   1.3543164289411280E-35
   20     0   6.2301200593581238E-36
   21     0   1.7397316392169855E-36
   22     0   1.8455261307909914E-35
   23     0   2.3022056860854501E-35
   24     0   1.6434880392434107E-35
   25     0   9.3598737684224643E-37
   26     0   6.6415430821459244E-36
   27     0   6.0200004441486399E-36
   28     0   7.8537716314314084E-36
   29     0   1.8815256452849239E-35
   30     0   9.5876257988942825E-36
   31     0   9.9228253598709504E-37
   32     0   2.1370487297949187E-35
   33     0   1.1696536132666393E-35
   34     0   1.8940152727624107E-36
   35     0   2.5674265989897287E-35
   36     0   3.7663573684315356E-36
   37     0   1.1041220990957007E-35
   38     0   1.1837595454765067E-35
   39     0   3.5161974768971675E-36
   40     0   3.7560717928618406E-36
   41     0   1.0123945096456951E-36
   42     0   3.2032221059907335E-36
   43     0   1.0222760090322950E-35
   44     0   9.5694882884030792E-37
   45     0   9.6419924126198133E-36
   46     0   4.3057072373674180E-36
   47     0   1.8911224546334340E-35
   48     0   5.9018081605933052E-36
   49     0   3.7358679837070825E-37
   50     0   5.7220860946121164E-36
   51     0   4.8562610368345753E-36
   52     0   1.0295126461295447E-35
   53     0   2.4887608869526444E-35
   54     0   8.7062346245179618E-36
   55     0   4.4231648369534887E-36
   56     0   3.1309016527663154E-37
   57     0   3.0702006856932871E-35
   58     0   3.8368870294808728E-36
   59     0   1.2576412021356106E-35
   60     0   1.9104839600968680E-36
   61     0   1.6156274455964801E-35
   62     0   1.4526840117492818E-36
   63     0   3.2327529577240375E-36
   64     0   7.8310882638803846E-36
   65     0   3.3764755092112938E-36
   66     0   1.1728662772095787E-35
   67     0   2.0830356827295962E-35
   68     0   3.0820580831769113E-36
   69     0   7.5471307573654346E-37
   70     0   6.5085208008907016E-36
   71     0   2.3839841909634020E-36
   72     0   1.2197764226189316E-35
   73     0   3.3184620218375515E-36
   74     0   1.9422005683852136E-36
   75     0   2.8190444507720862E-36
   76     0   6.2862867923013140E-36
   77     0   9.1292289198216694E-36
   78     0   1.3216950616494227E-35
   79     0   2.6052331203635325E-36
   80     0   1.4622164286307593E-35
   81     0   1.3497631819937260E-35
   82     0   2.1579512061852912E-37
   83     0   1.2694504039203722E-36
   84     0   1.3713905130854143E-35
   85     0   3.2783209417063376E-36
   86     0   1.7594071252195300E-35
   87     0   2.6476650656450000E-36
   88     0   5.2464614504321151E-37
   89     0   4.6765540376144749E-36
   90     0   1.3552860108904085E-35
   91     0   2.2831269335051088E-36
   92     0   5.4298588196047596E-36
   93     0   5.4286937968771015E-36
   94     0   2.0418137446590885E-36
   95     0   1.3012636514961413E-35
   96     0   1.4398948651328364E-35
   97     0   4.4272653109146021E-36
   98     0   1.0759394309484229E-35
   99     0   2.9620411496233254E-36
  100     0   7.8826403528247374E-36
  101     0   2.6989896285602973E-36
  102     0   6.2134981932859343E-36
  103     0   1.9046392764847442E-35
  104     0   7.5274930279487129E-36
  105     0   1.5961838980315956E-35
  106     0   1.7396527988022663E-35
  107     0   1.1352921068157028E-35
  108     0   1.9159467371886410E-36
  109     0   3.3010906068219884E-36
  110     0   5.9610653732216559E-36
  111     0   4.3430709484264951E-35
  112     0   2.0560826820720395E-36
  113     0   3.3548387882988557E-35
  114     0   5.8572858815770228E-36
  115     0   3.7258080508213069E-36
  116     0   1.0410156159951841E-35
  117     0   7.5942538463315038E-37
  118     0   1.7677902531525068E-37
  119     0   2.2235772822186800E-35
  120     0   2.5255681233338791E-35
  121     0   4.8335263705493694E-36
  122     0   2.4676951155706660E-35
  123     0   6.3627592144028125E-36
  124     0   5.5716652916238367E-36
  125     0   7.9284338898078553E-36
  126     0   3.2059427325644139E-35
  127     0   2.9561255022250854E-35
  128     0   1.1057820256887564E-35

    0     1   1.0206256990076512E+00
    1     1   1.4715178486322817E+00
    2     1   5.4134109320604851E-01
    3     1   1.9914826542132083E-01
    4     1   7.3262545521465675E-02
    5     1   2.6951789898687305E-02
    6     1   9.9150275941779428E-03
    7     1   3.6475277534778667E-03
    8     1   1.3418511095967898E-03
    9     1   4.9364661597578853E-04
   10     1   1.8159685835703255E-04
   11     1   6.6805135497126128E-05
   12     1   2.4576726182377746E-05
   13     1   9.0410595421890778E-06
   14     1   3.3259598134430692E-06
   15     1   1.2236384340184307E-06
   16     1   4.5013712323612020E-07
   17     1   1.6560142899474683E-07
   18     1   6.0913124581433138E-08
   19     1   2.2415294800576837E-08
   20     1   8.2445513637270148E-09
   21     1   3.0330538648620078E-09
   22     1   1.1155052110538721E-09
   23     1   4.1043208978403002E-10
   24     1   1.5101199709251430E-10
   25     1   5.5568152780266393E-11
   26     1   2.0440379205006428E-11
   27     1   7.5198772370779675E-12
   28     1   2.7650305978888084E-12
   29     1   1.0176933944796747E-12
   30     1   3.7441570072997692E-13
   31     1   1.3769022106852404E-13
   32     1   5.0656604834065034E-14
   33     1   1.8637049917815800E-14
   34     1   6.8515564116386569E-15
   35     1   2.5209834384628363E-15
   36     1   9.2729329011572523E-16
   37     1   3.4149435651401435E-16
   38     1   1.2570517378289045E-16
   39     1   4.6149264673183104E-17
   40     1   1.6975238231810332E-17
   41     1   6.2416881218992639E-18
   42     1   2.2967858667601180E-18
   43     1   8.4687884769327490E-19
   44     1   3.1191678873500982E-19
   45     1   1.1430963929525217E-19
   46     1   4.2111004699781765E-20
   47     1   1.5459731146470086E-20
   48     1   5.6891929285865531E-21
   49     1   2.1011976850164881E-21
   50     1   7.7068850890345667E-22
   51     1   2.8418254785663594E-22
   52     1   1.0415534492999955E-22
   53     1   3.8452607773647214E-23
   54     1   1.4125505124783860E-23
   55     1   5.2009577003163000E-24
   56     1   1.9068629253011691E-24
   57     1   7.0170274765944586E-25
   58     1   2.5944585149644753E-25
   59     1   9.4891703992945306E-26
   60     1   3.4909283923971097E-26
   61     1   1.2934222666953054E-26
   62     1   4.7427724475415736E-27
   63     1   1.7377156679577129E-27
   64     1   1.9129921819090141E-35
   65     1   5.5596279084475200E-34
   66     1   3.8634865434661670E-34
   67     1   1.4965896899266799E-34
   68     1   6.6372311080272786E-36
   69     1   3.7544313884162045E-35
   70     1   4.0931522097224869E-35
   71     1   3.4360205999684968E-35
   72     1   1.2425791877118862E-35
   73     1   9.5613409639848534E-35
   74     1   5.0711453070338569E-35
   75     1   2.8532046629748066E-35
   76     1   8.6436839886987820E-36
   77     1   4.8598731272563980E-35
   78     1   4.3266034735479393E-35
   79     1   2.5372956781996267E-35
   80     1   4.1102433301605369E-35
   81     1   2.0961361379794386E-34
   82     1   3.4070546720662487E-35
   83     1   2.9934010690180635E-35
   84     1   1.0502025575108595E-35
   85     1   3.0951623610779990E-35
   86     1   1.0539258402654487E-34
   87     1   4.1957111086766110E-35
   88     1   1.7723906556665292E-35
   89     1   6.9325098810874515E-35
   90     1   3.4507153318888599E-35
   91     1   4.2405571304018148E-35
   92     1   9.2798977392184783E-36
   93     1   4.3745076145246440E-35
   94     1   9.0411799444582449E-36
   95     1   1.5395080796424153E-34
   96     1   2.0303886607606999E-35
   97     1   3.3633653829691238E-34
   98     1   2.1930869262619957E-35
   99     1   9.5013105468459791E-35
  100     1   1.2047193676877354E-35
  101     1   8.3429517491212153E-35
  102     1   2.0814771929579840E-35
  103     1   8.8241171788896615E-36
  104     1   7.8868699432899547E-36
  105     1   1.0893678422288238E-34
  106     1   2.2648982040303253E-35
  107     1   3.2383949814817503E-35
  108     1   1.1536288953416770E-35
  109     1   3.3520364855422770E-35
  110     1   4.1304828547983342E-35
  111     1   1.9450141718990030E-34
  112     1   1.6390616981999501E-35
  113     1   1.6705556492174604E-35
  114     1   1.7467717705343959E-35
  115     1   1.9151233546270498E-35
  116     1   2.7930691313567070E-36
  117     1   5.3642878724264127E-35
  118     1   5.1851019174260256E-35
  119     1   4.1670054309301393E-35
  120     1   1.7338959654917525E-35
  121     1   8.4461187826775442E-35
  122     1   8.7570944030889077E-36
  123     1   2.6018499528592549E-35
  124     1   3.7330492123866906E-35
  125     1   4.4269836399166369E-35
  126     1   7.9670356377582040E-36
  127     1   5.3927350968402615E-34
  128     1   2.1312590149961049E-35

    0     2   1.5260051685792866E-01
    1     2   4.2273509186401392E-01
    2     2   2.2515415308922776E-01
    3     2   1.1991998834963534E-01
    4     2   6.3870919303575815E-02
    5     2   3.4018473467663624E-02
    6     2   1.8118675444766537E-02
    7     2   9.6502387148392765E-03
    8     2   5.1398388250479777E-03
    9     2   2.7375448323414472E-03
   10     2   1.4580519193035189E-03
   11     2   7.7657668834514668E-04
   12     2   4.1361618352051324E-04
   13     2   2.2029668211351021E-04
   14     2   1.1733279275858287E-04
   15     2   6.2492758957970225E-05
   16     2   3.3284570593924989E-05
   17     2   1.7727794013321372E-05
   18     2   9.4422436374504146E-06
   19     2   5.0289072023999240E-06
   20     2   2.6784256431882548E-06
   21     2   1.4265510033138298E-06
   22     2   7.5979677394659697E-07
   23     2   4.0467830357672984E-07
   24     2   2.1554238822149834E-07
   25     2   1.1479980230889157E-07
   26     2   6.1142347432450468E-08
   27     2   3.2566380874764188E-08
   28     2   1.7344225005833634E-08
