#  kx   kyz         |phi(kx, kyz)|^2
    0     0   6.0937627146627384E-35
    1     0   4.7866129965483547E-35
    2     0   1.3109113000370150E-34
    3     0   7.7229978849024289E-35
    4     0   1.5281426560689738E-35
    5     0   3.6134696344277118E-35
    6     0   5.8774717541114375E-37
    7     0   2.1158898314801175E-36
    8     0   3.5452909620800191E-35
    9     0   2.7506567809241528E-36
   10     0   5.0134834062570562E-36
   11     0   3.5323605242209740E-36
   12     0   4.5779627492773987E-35
   13     0   8.4782530053057487E-37
   14     0   3.3986480418149388E-36
   15     0   3.4794632784339710E-36
   16     0   8.8632274052000478E-36
   17     0   1.6840425943467796E-35
   18     0   7.5525512040331972E-36
   19     0   6.7269500935728562E-37
   20     0   3.4566880753867892E-36
   21     0   8.5553948220784613E-37
   22     0   1.1117605164886416E-35
   23     0   4.0234967576739110E-36
   24     0   1.8091592743124269E-36
   25     0   1.6046416243685804E-36
   26     0   3.4259231841738621E-36
   27     0   4.4540215636625738E-36
   28     0   1.4201441125871761E-36
   29     0   5.2011607220929310E-37
   30     0   5.9208640260460884E-36
   31     0   4.0091908680204558E-36
   32     0   1.6642407302309532E-35
   33     0   1.2791003448875326E-35
   34     0   4.2336996380020213E-36
   35     0   2.7194114660769100E-35
   36     0   7.4432250682843505E-37
   37     0   2.8746632423845623E-36
   38     0   8.6716408534070829E-36
   39     0   6.8868834934771340E-36
   40     0   3.3075186767687024E-37
   41     0   2.3418450610090399E-37
   42     0   1.4399058288920213E-36
   43     0   9.1691067127870181E-36
   44     0   3.8172803416277328E-37
   45     0   9.8977607217861789E-38
   46     0   5.1912475097981714E-36
   47     0   1.8674177675122686E-37
   48     0   1.1122728550292727E-36
   49     0   9.6070084272242337E-37
   50     0   4.5812077170735766E-36
   51     0   6.4372240130100544E-36
   52     0   2.7681443579772145E-36
   53     0   1.2406940106119435E-35
   54     0   7.9198852965522110E-36
   55     0   1.0991757890500943E-35
   56     0   1.0394526570137821E-35
   57     0   1.5831149894634997E-35
   58     0   5.6519020946575711E-36
   59     0   1.7652232537320671E-36
   60     0   1.9504265177141216E-35
   61     0   4.6170869665281069E-37
   62     0   9.6175239926122185E-36
   63     0   1.3735249709062738E-35
   64     0   1.9666594461107857E-35
   65     0   3.1339150049839995E-35
   66     0   9.2971329053910267E-36
   67     0   2.1176174867515897E-36
   68     0   1.3297564604233007E-36
   69     0   2.8740120309622212E-36
   70     0   1.0401716285036253E-35
   71     0   4.2314198543561473E-36
   72     0   2.4312163009499957E-35
   73     0   2.3455563809341450E-35
   74     0   7.9999916779352738E-36
   75     0   3.1786909974950386E-36
   76     0   2.0093313923407575E-35
   77     0   6.9980311021302887E-36
   78     0   1.3226820510887465E-35
   79     0   5.4030910321779553E-36
   80     0   2.5159258146650114E-36
   81     0   1.5423354991918060E-35
   82     0   2.6072682725412830E-37
   83     0   5.0367846114244984E-37
   84     0   1.7399954700866547E-36
   85     0   1.2409465358056025E-36
   86     0   7.4061816557987700E-37
   87     0   1.5801474159850870E-35
   88     0   1.5474545275408014E-36
   89     0   6.7920748231310278E-36
   90     0   1.0775371629322642E-35
   91     0   7.8652984435496392E-36
   92     0   1.0013844098709271E-36
   93     0   5.8502089006047436E-36
   94     0   1.3118083214426914E-36
   95     0   9.7678380392175271E-36
   96     0   1.0368340663175000E-35
   97     0   3.4570072225571282E-36
   98     0   6.5303808766045726E-36
   99     0   3.5168991466249366E-36
  100     0   5.2428100253664915E-36
  101     0   1.2866893188793813E-35
  102     0   5.2390796343298063E-37
  103     0   1.6784301294320087E-35
  104     0   5.9604177042818327E-36
  105     0   5.4385225883837837E-36
  106     0   4.0592413255304381E-36
  107     0   3.2709596854550974E-36
  108     0   5.4543032045410943E-36
  109     0   6.7358843704087320E-36
  110     0   2.0809199015022503E-36
  111     0   1.9962019207740723E-35
  112     0   1.7975282778954511E-35
  113     0   1.0442274241651514E-35
  114     0   4.7706946136943418E-37
  115     0   3.2824340329588238E-37
  116     0   2.9347528711422728E-36
  117     0   1.7013056587230035E-35
  118     0   4.4855627518039613E-36
  119     0   4.8029684679352047E-36
  120     0   3.8273293219647113E-36
  121     0   1.1368445213064204E-36
  122     0   2.7790311017984925E-36
  123     0   1.2453355326363653E-35
  124     0   5.5447249183470017E-35
  125     0   3.4272570947555570E-35
  126     0   3.7941447806674653E-36
  127     0   3.3335556161100056E-35
  128     0   4.4246571637660561E-36

    0     1   1.0206256990076512E+00
    1     1   1.4715178486322817E+00
    2     1   5.4134109320604840E-01
    3     1   1.9914826542132083E-01
    4     1   7.3262545521465688E-02
    5     1   2.6951789898687302E-02
    6     1   9.9150275941779428E-03
    7     1   3.6475277534778654E-03
    8     1   1.3418511095967894E-03
    9     1   4.9364661597578853E-04
   10     1   1.8159685835703266E-04
   11     1   6.6805135497126250E-05
   12     1   2.4576726182377753E-05
   13     1   9.0410595421890812E-06
   14     1   3.3259598134430836E-06
   15     1   1.2236384340184220E-06
   16     1   4.5013712323612025E-07
   17     1   1.6560142899474823E-07
   18     1   6.0913124581434911E-08
   19     1   2.2415294800577416E-08
   20     1   8.2445513637272414E-09
   21     1   3.0330538648616389E-09
   22     1   1.1155052110537811E-09
   23     1   4.1043208978389111E-10
   24     1   1.5101199709253317E-10
   25     1   5.5568152780103083E-11
   26     1   2.0440379204770104E-11
   27     1   7.5198772370337069E-12
   28     1   2.7650305978658251E-12
   29     1   1.0176933944793576E-12
   30     1   3.7441570072884303E-13
   31     1   1.3769022106368735E-13
   32     1   6.1655086978876399E-36
   33     1   9.7994460125219357E-35
   34     1   2.8395954919443144E-34
   35     1   1.8694661496761499E-34
   36     1   2.8086716309558776E-35
   37     1   5.2645150760600179E-35
   38     1   1.4316554031647027E-35
   39     1   1.8358087151521325E-35
   40     1   3.1863562721681255E-36
   41     1   2.8291595862750989E-34
   42     1   1.8811179920771737E-35
   43     1   2.7062297231293851E-35
   44     1   5.5019864262438740E-35
   45     1   5.0606615352455489E-35
   46     1   2.4382145567356273E-35
   47     1   4.9658471122572431E-35
   48     1   5.6024512491972781E-35
   49     1   1.5710662332457406E-34
   50     1   5.6080762611350008E-35
   51     1   9.3077958758112370E-35
   52     1   1.7059328423033994E-35
   53     1   5.5907782705690679E-35
   54     1   4.6592440746588849E-35
   55     1   2.2557394415742351E-34
   56     1   1.2773379037047096E-35
   57     1   3.2904719119935037E-35
   58     1   5.1517784530656064E-35
   59     1   1.0771001826240593E-34
   60     1   3.0543556961893370E-35
   61     1   4.6737951762265950E-35
   62     1   4.8092428006333748E-35
   63     1   5.8763279898281746E-35
   64     1   2.0929314354549915E-36
   65     1   6.4427014488181797E-34
   66     1   1.1002940076211480E-34
   67     1   1.0738494455341237E-34
   68     1   1.3199073452393232E-35
   69     1   5.2487906191078724E-35
   70     1   4.1797929911959752E-35
   71     1   1.0854699728799888E-34
   72     1   1.1484085303679970E-35
   73     1   2.5610724163993589E-35
   74     1   3.8323775859487919E-35
   75     1   1.0258967828416232E-34
   76     1   1.4788672617168795E-35
   77     1   7.1564427641573230E-35
   78     1   1.9712106587624495E-35
   79     1   1.1105847576370033E-34
   80     1   4.3627653332413718E-35
   81     1   1.1522206947068465E-34
   82     1   3.6031812269441911E-35
   83     1   2.3269013042633530E-35
   84     1   1.2943985550296144E-35
   85     1   3.2713948255615273E-35
   86     1   3.8997898523206726E-35
   87     1   3.4557605984936234E-35
   88     1   3.6979403789466990E-36
   89     1   8.4026171825506242E-35
   90     1   5.4520027794611224E-35
   91     1   6.9259551589479410E-35
   92     1   4.7090674813162637E-35
   93     1   3.6046730938728335E-35
   94     1   3.9043402905629068E-35
   95     1   1.3817365159209207E-34
   96     1   3.0080398814199113E-35
   97     1   4.5010807089685391E-34
   98     1   3.9240574870279160E-35
   99     1   7.0941727597052775E-35
  100     1   1.5350396035641015E-35
  101     1   2.2276174760557551E-35
  102     1   3.7100888869614327E-35
  103     1   1.8364467024841868E-35
  104     1   1.4666014739692100E-35
  105     1   4.9007518298458755E-35
  106     1   9.8582912375805648E-36
  107     1   2.4663246890310194E-35
  108     1   1.6043069966461320E-35
  109     1   3.7268290048069095E-35
  110     1   7.6991613420604101E-35
  111     1   4.8675920051303795E-34
  112     1   1.4747580684916692E-35
  113     1   5.8564665744707623E-35
  114     1   2.0766197090095740E-35
  115     1   6.1064295732988796E-35
  116     1   1.7192808323872021E-35
  117     1   2.1466219512476716E-35
  118     1   5.8421234045936046E-35
  119     1   7.5868661052076116E-35
  120     1   1.2040524030608033E-35
  121     1   1.7574746743421546E-35
  122     1   1.5790626030213066E-35
  123     1   1.3305785950592102E-34
  124     1   9.5031075785167671E-35
  125     1   8.8777025431113964E-35
  126     1   7.3576209784611315E-35
  127     1   4.9135122008122651E-34
  128     1   1.2769120331237253E-35

    0     2   1.5260051685792872E-01
    1     2   4.2273509186401392E-01
    2     2   2.2515415308922776E-01
    3     2   1.1991998834963535E-01
    4     2   6.3870919303575815E-02
    5     2   3.4018473467663624E-02
    6     2   1.8118675444766540E-02
    7     2   9.6502387148392800E-03
    8     2   5.1398388250479786E-03
    9     2   2.7375448323414472E-03
   10     2   1.4580519193035195E-03
   11     2   7.7657668834514690E-04
   12     2   4.1361618352051292E-04
   13     2   2.2029668211351038E-04
   14     2   1.1733279275858280E-04
   15     2   6.2492758957970185E-05
   16     2   3.3284570593924989E-05
   17     2   1.7727794013321362E-05
   18     2   9.4422436374504248E-06
   19     2   5.0289072023999019E-06
   20     2   2.6784256431882552E-06
   21     2   1.4265510033138196E-06
   22     2   7.5979677394659612E-07
   23     2   4.0467830357672497E-07
   24     2   2.1554238822150117E-07
   25     2   1.1479980230888926E-07
   26     2   6.1142347432454412E-08
   27     2   3.2566380874764406E-08
   28     2   1.7344225005833488E-08
   29     2   9.2384612346315520E-09
   30     2   4.9206136341509589E-09
   31     2   2.6207366878324155E-09
   32     2   2.2359910462713490E-35
   33     2   5.3768181466733408E-35
   34     2   1.6363492601071765E-34
   35     2   5.5415826932338708E-35
   36     2   2.2858846500771468E-35
   37     2   5.8344684845538034E-36
   38     2   6.3836755318191781E-36
   39     2   5.6260900620072127E-35
   40     2   5.0715237093605881E-35
   41     2   3.1797490078737197E-35
   42     2   1.9334826620522051E-35
   43     2   4.6019992286507089E-35
   44     2   8.2831419459123038E-36
   45     2   2.3787610189130693E-35
   46     2   4.4589407348853473E-35
   47     2   4.7340613926425389E-35
   48     2   8.5881748658775577E-36
   49     2   3.5210804069271167E-35
   50     2   2.0242182742422025E-35
   51     2   1.3839532891548704E-35
   52     2   1.5642673444641930E-35
   53     2   8.9749969070337875E-36
   54     2   2.8471400330174783E-35
   55     2   6.2779486739452838E-35
   56     2   2.1143387445519722E-35
   57     2   4.4396697830969449E-35
   58     2   5.8642817249542276E-35
   59     2   4.0708014425721588E-35
   60     2   4.2389648177775175E-35
   61     2   4.3501342924269649E-35
   62     2   3.0546494750788855E-35
   63     2   9.4724073505503878E-36
   64     2   5.8472526648839039E-35
   65     2   3.2501624421905950E-34
   66     2   5.1884437556209102E-35
   67     2   6.0623409641863283E-35
   68     2   7.7807931550237209E-36
   69     2   3.1413548466010000E-35
   70     2   4.2276236524051063E-35
   71     2   1.7507320082893087E-35
   72     2   9.5692788573325942E-36
   73     2   1.5539933531964025E-35
   74     2   1.3083436824295170E-35
   75     2   4.6920098239174984E-35
   76     2   9.1658553196806587E-36
   77     2   2.7085667694348823E-35
   78     2   2.3033370522517424E-35
   79     2   3.6829276356676104E-35
   80     2   1.0442122172629397E-35
   81     2   1.1610436912074355E-34
   82     2   2.4046331303291288E-35
   83     2   1.8721370596068839E-35
   84     2   2.1888646321052770E-35
   85     2   8.4263614006740730E-36
   86     2   1.3713943875595782E-35
   87     2   4.4092563600356134E-35
   88     2   1.0985056866285439E-35
   89     2   3.9818822611560416E-35
   90     2   5.1943805163882781E-35
   91     2   1.1037200259693247E-34
   92     2   1.4815294254163028E-36
   93     2   2.3467500426637181E-35
   94     2   5.4114262102111078E-35
   95     2   8.2396865960269263E-35
   96     2   1.1852100057235073E-35
   97     2   2.3803595481367738E-34
   98     2   8.5619474141096992E-35
   99     2   7.4734619021891502E-35
  100     2   1.8817042925719610E-35
  101     2   1.2121765025455733E-35
  102     2   2.3258540827552629E-35
  103     2   1.1733665691691665E-35
  104     2   4.2295169966968523E-35
  105     2   3.1407324891615875E-36
  106     2   8.8990609746406319E-36
  107     2   1.5289275227318273E-35
  108     2   6.5987531574797654E-36
  109     2   4.5630159579876001E-36
  110     2   3.5882827027275211E-35
  111     2   1.9767159472293951E-35
  112     2   3.2778273385369998E-35
  113     2   1.5752137963640210E-35
  114     2   4.7964436746099347E-36
  115     2   3.7126630745804008E-35
  116     2   1.7174997350602139E-36
  117     2   1.2360787396647977E-35
  118     2   3.6918635044552971E-35
  119     2   1.5471917733458462E-35
  120     2   6.8701128025522552E-36
  121     2   3.3459365744448104E-35
  122     2   5.1767820325540469E-35
  123     2   4.6067275485663718E-35
  124     2   1.2856378563804229E-34
  125     2   2.6668258727823447E-35
  126     2   1.8061151163742109E-35
  127     2   1.2695028226577108E-34
  128     2   3.9989967714042128E-35

    0     3   1.3767153591727649E-01
    1     3   1.9054172137991293E-01
    2     3   1.1781568166208593E-01
    3     3   7.2847749438345724E-02
    4     3   4.5043183761280879E-02
    5     3   2.7851084855939050E-02
    6     3   1.7220869976305012E-02
    7     3   1.0648000442956043E-02
    8     3   6.5838667650684512E-03
    9     3   4.0709330637756294E-03
   10     3   2.5171385175234472E-03
   11     3   1.5563960723319204E-03
   12     3   9.6235032479753799E-04
   13     3   5.9504022661517793E-04
   14     3   3.6792532282805065E-04
   15     3   2.2749466967206532E-04
   16     3   1.4066426763549784E-04
   17     3   8.6975578901805168E-05
   18     3   5.3778641129802804E-05
   19     3   3.3252456948812508E-05
   20     3   2.0560797492562351E-05
   21     3   1.2713056101309806E-05
   22     3   7.8607715109244869E-06
   23     3   4.8603886226402744E-06
   24     3   3.0053102830234874E-06
   25     3   1.8582674026888779E-06
   26     3   1.1489819502236513E-06
   27     3   7.1043340501505618E-07
   28     3   4.3927724536120948E-07
   29     3   2.7162055126682409E-07
   30     3   1.6794831432375419E-07
   31     3   1.0384383736407863E-07
   32     3   1.0870151703880590E-35
   33     3   5.6207975274802385E-35
   34     3   3.7189034000075286E-35
   35     3   2.3020046203246921E-35
   36     3   1.4218388128978134E-35
   37     3   1.3658139381512553E-35
   38     3   1.2603053314180977E-35
   39     3   3.5228247748835641E-35
   40     3   8.7482284548719357E-36
   41     3   9.3885760513233225E-35
   42     3   6.3896242016872692E-36
   43     3   3.4275383068072774E-35
   44     3   6.2243680662418812E-36
   45     3   2.0138779045445662E-35
   46     3   1.7627198888854794E-35
   47     3   5.7415260094573697E-35
   48     3   2.3875340444118713E-35
   49     3   8.5587670176517608E-36
   50     3   1.0274998132547092E-35
   51     3   1.0659504860851672E-35
   52     3   1.5082639247044835E-35
   53     3   1.6884126969168310E-35
   54     3   3.1673396395348051E-36
   55     3   3.6447808309603512E-35
   56     3   9.0178324714709098E-37
   57     3   7.8373664951285450E-36
   58     3   4.5880010107185351E-35
   59     3   1.2655027385472248E-34
   60     3   1.4819736956350026E-35
   61     3   2.6706978945250226E-35
   62     3   4.1034171099903928E-35
   63     3   6.3808909067785412E-35
   64     3   2.2028182895879150E-35
   65     3   6.3633391100435712E-35
   66     3   4.8781919238524815E-35
   67     3   9.8398036813001502E-35
   68     3   2.9831235595198000E-35
   69     3   6.3765591021531568E-35
   70     3   3.8021019093050565E-35
   71     3   2.2563374946763722E-35
   72     3   2.6945737761468302E-35
   73     3   1.5910523044368273E-35
   74     3   2.2392124223088062E-35
   75     3   1.4514650303026831E-35
   76     3   2.0882481876420039E-35
   77     3   8.2433197279598694E-36
   78     3   2.0673817885534463E-35
   79     3   7.2070588141111963E-36
   80     3   1.0450371523673680E-35
   81     3   2.9906176007301129E-35
   82     3   3.9218827678505110E-37
   83     3   4.1364341483145193E-35
   84     3   1.2940801377607646E-35
   85     3   2.4600144426900911E-35
   86     3   2.5219983796378305E-35
   87     3   5.3395200137172611E-36
   88     3   1.7732474417616018E-35
   89     3   2.2436320190971619E-35
   90     3   2.6990171136758919E-35
   91     3   3.7749953779040803E-35
   92     3   3.3118134357595309E-35
   93     3   2.5219854863452296E-35
   94     3   7.9287242754886022E-36
   95     3   4.8114453791199806E-35
   96     3   1.1202807723003275E-35
   97     3   2.8447023188271613E-35
   98     3   1.9863527901755030E-35
   99     3   3.2335040749003958E-35
  100     3   2.4847009326325566E-36
  101     3   1.8330679044123906E-35
  102     3   4.2905637412890022E-35
  103     3   3.5166189254291360E-35
  104     3   2.3221097683622944E-35
  105     3   1.4499815715167624E-35
  106     3   2.4296450001306371E-35
  107     3   3.0015775169687434E-35
  108     3   2.6019551414641722E-36
  109     3   1.1914610738963669E-35
  110     3   5.6756668745021297E-36
  111     3   7.3142764625439177E-36
  112     3   1.1175170966518717E-35
  113     3   7.2466665949514285E-36
  114     3   1.3113981914486309E-35
  115     3   4.4721523448783861E-37
  116     3   2.8003946501195078E-35
  117     3   2.7671304204996729E-35
  118     3   1.7024943317286033E-35
  119     3   7.3137492988776175E-35
  120     3   6.3898118748442182E-36
  121     3   8.0671873954231048E-36
  122     3   5.1662591754798801E-35
