#  kx   kyz         |phi(kx, kyz)|^2
   72     0   3.1992945828470419E-36
   73     0   2.7395907166095206E-36
   74     0   1.1900680292666181E-36
   75     0   4.3109400916063187E-36
   76     0   1.1933351771054581E-35
   77     0   8.1992751096165254E-36
   78     0   1.1656139605505245E-35
   79     0   2.7218134042514770E-36
   80     0   8.6941782224688012E-36
   81     0   9.0762822146401986E-36
   82     0   9.9181106252929207E-37
   83     0   5.5300803106336694E-36
   84     0   2.5898707874775008E-36
   85     0   2.9961717529860757E-37
   86     0   3.4672848082299955E-36
   87     0   2.6539499196691397E-36
   88     0   4.6223876762325750E-37
   89     0   1.7339164746479312E-36
   90     0   5.2821667344635818E-36
   91     0   1.9557293762329199E-35
   92     0   5.8941741632824174E-36
   93     0   3.0975434762110902E-36
   94     0   1.7358658209388030E-36
   95     0   1.4052224346598934E-35
   96     0   2.2394299901373492E-35
   97     0   1.3052313894787012E-36
   98     0   1.2513603090345426E-35
   99     0   3.2924595084791333E-36
  100     0   5.2418817515713590E-36
  101     0   1.1067068616132243E-36
  102     0   2.4471208505244231E-36
  103     0   2.8160923304549871E-35
  104     0   3.9501773809842122E-37
  105     0   1.6100063975435564E-35
  106     0   5.8700799032536004E-36
  107     0   2.5965353224303059E-36
  108     0   8.2728447868230436E-36
  109     0   2.9613130796069769E-36
  110     0   1.0385880143251820E-35
  111     0   3.1163014837457031E-35
  112     0   5.2033221781483442E-37
  113     0   3.9106230966705066E-36
  114     0   7.3853889566484038E-36
  115     0   2.8044856591036430E-37
  116     0   8.1037406127730600E-36
  117     0   2.6409827820531580E-36
  118     0   5.7505833946219118E-37
  119     0   5.0262785007249337E-36
  120     0   1.1671889456028884E-35
  121     0   5.3002788504479262E-36
  122     0   8.1573012193326235E-36
  123     0   2.4387058656938234E-36
  124     0   4.1051123310921111E-35
  125     0   2.4802830357276344E-36
  126     0   5.6983021360368242E-36
  127     0   2.7360417356824595E-35
  128     0   1.3825282933608629E-35

    0     1   1.0206256990076514E+00
    1     1   1.4715178486322820E+00
    2     1   5.4134109320604840E-01
    3     1   1.9914826542132086E-01
    4     1   7.3262545521465661E-02
    5     1   2.6951789898687309E-02
    6     1   9.9150275941779446E-03
    7     1   3.6475277534778676E-03
    8     1   3.5119951284237758E-36
    9     1   1.4963782855844226E-33
   10     1   1.3954718029106790E-34
   11     1   8.1398214587885798E-35
   12     1   5.2120794543974322E-35
   13     1   5.2464246127399678E-34
   14     1   1.4623332327206623E-34
   15     1   2.4075993861126113E-34
   16     1   3.9225307048083075E-36
   17     1   2.2779217896175817E-34
   18     1   2.4336413281359724E-34
   19     1   5.5664738361160687E-36
   20     1   7.5902109344608616E-35
   21     1   4.8359860347714156E-35
   22     1   1.7871100639540191E-35
   23     1   4.5304238909421211E-34
   24     1   5.0998622140104654E-36
   25     1   1.9163315131023633E-34
   26     1   3.1721067197110865E-34
   27     1   7.9888538415152176E-35
   28     1   4.6409750492702447E-35
   29     1   1.1218135064025742E-35
   30     1   1.3804738102393631E-34
   31     1   1.4347738345614671E-35
   32     1   2.0248868764148725E-36
   33     1   1.0838545743800630E-34
   34     1   2.6164143560556017E-34
   35     1   3.0593041651958917E-35
   36     1   1.9750933578114323E-35
   37     1   6.5471669701424817E-35
   38     1   4.9703428433654050E-35
   39     1   6.9174330447094012E-35
   40     1   1.1503599968049075E-35
   41     1   5.3752134949214435E-35
   42     1   2.0650308652233531E-35
   43     1   7.3656873427731463E-35
   44     1   1.6434643764426811E-35
   45     1   3.1781333073865348E-35
   46     1   6.7272221314142262E-35
   47     1   5.2651560068227658E-35
   48     1   2.4295182291153129E-35
   49     1   2.2776854668324300E-36
   50     1   1.6837153782682833E-34
   51     1   5.5953565824925269E-35
   52     1   2.4677023873456830E-35
   53     1   2.6073057189835899E-35
   54     1   5.4592289022432677E-35
   55     1   5.1677381837333423E-35
   56     1   3.6197453835731372E-36
   57     1   2.8615628430425953E-35
   58     1   8.9568195264217667E-36
   59     1   8.3812415006279007E-36
   60     1   1.4619181499665572E-35
   61     1   4.6815618263900900E-35
   62     1   5.1351171444826408E-35
   63     1   2.5292838911910184E-34
   64     1   1.9532473868485163E-35
   65     1   2.6896506719353318E-34
   66     1   3.0511152598161588E-34
   67     1   9.5827889700518830E-35
   68     1   1.4639605545554680E-35
   69     1   3.6685173035193286E-35
   70     1   1.7421424546347085E-35
   71     1   6.1287697867609028E-35
   72     1   4.8858330177211791E-36
   73     1   1.3965410424394579E-34
   74     1   4.3637371293529768E-35
   75     1   2.4885319159164400E-35
   76     1   2.3857821161134657E-35
   77     1   1.7286373575689048E-35
   78     1   8.0959298486824649E-35
   79     1   8.6295728799400558E-35
   80     1   1.0437799564519710E-35
   81     1   1.1365726127676922E-34
   82     1   7.8100040289597312E-36
   83     1   5.2704365745952837E-36
   84     1   3.8673922135317132E-36
   85     1   2.3298973245102090E-36
   86     1   6.4332827587111502E-35
   87     1   2.5173537506097441E-35
   88     1   4.9545764672184189E-36
   89     1   5.2612379231399781E-35
   90     1   3.1888525745944356E-35
   91     1   2.3640347482337667E-35
   92     1   3.0893617193768046E-35
   93     1   8.9924349196945846E-35
   94     1   1.0950547190244847E-34
   95     1   3.6264301035159664E-34
   96     1   4.4562954562173894E-36
   97     1   3.6925102449585527E-34
   98     1   7.8445278333822957E-35
   99     1   2.9420813787241564E-35
  100     1   1.7183007595113878E-35
  101     1   1.3471222935091319E-35
  102     1   3.2189697479978595E-35
  103     1   9.2361247807720040E-36
  104     1   8.8748093871237257E-36
  105     1   1.0714794879288009E-34
  106     1   5.2976453109016526E-36
  107     1   6.2311668782538627E-36
  108     1   7.7136109518269286E-36
  109     1   3.9130350196568165E-35
  110     1   3.4290780656459607E-35
  111     1   3.7372565531906891E-34
  112     1   5.7927479840725897E-36
  113     1   4.9192733848093472E-35
  114     1   4.6665927742305716E-36
  115     1   9.2852610752327154E-36
  116     1   3.2314911416067336E-36
  117     1   4.9084104058017163E-35
  118     1   4.2273708115728704E-35
  119     1   3.4726565918527209E-35
  120     1   1.5452857228921937E-35
  121     1   8.5866479957588785E-36
  122     1   1.5435387386309220E-35
  123     1   3.6078570142220975E-35
  124     1   6.0360535827767991E-35
  125     1   8.1156196421331209E-36
  126     1   1.6250093312513688E-35
  127     1   7.0182555458206741E-34
  128     1   7.4432360303471036E-36

    0     2   1.5260051685792864E-01
    1     2   4.2273509186401398E-01
    2     2   2.2515415308922776E-01
    3     2   1.1991998834963537E-01
    4     2   6.3870919303575815E-02
    5     2   3.4018473467663617E-02
    6     2   1.8118675444766544E-02
