#  kx   kyz         |phi(kx, kyz)|^2
    0     0   3.0092655381050560E-34
    1     0   8.9243531114428068E-35
    2     0   1.4851195628288780E-34
    3     0   1.2500206926644205E-34
    4     0   3.0562853121379475E-37
    5     0   1.7726454810400096E-35
    6     0   9.4568520523653030E-36
    7     0   9.0748163883480596E-36
    8     0   3.5852577700079769E-37
    9     0   4.3757777209359652E-35
   10     0   1.1731525456702587E-35
   11     0   5.5395171282500299E-37
   12     0   2.0762536313383285E-35
   13     0   7.6568992865427148E-36
   14     0   9.4693416798427898E-36
   15     0   1.7160897386748126E-36
   16     0   4.7067386708258311E-36
   17     0   1.0806752711004645E-36
   18     0   3.7923405669159626E-36
   19     0   1.6862741376821314E-36
   20     0   1.4339774589499928E-37
   21     0   3.1781609907131629E-36
   22     0   1.0933254574212942E-35
   23     0   7.1931181204695124E-36
   24     0   2.4040141658748630E-38
   25     0   1.0791806005753540E-36
   26     0   1.9727080361129847E-36
   27     0   9.9381574568870672E-37
   28     0   1.4808556298513619E-36
   29     0   5.2538907761910254E-36
   30     0   1.8116549714414629E-36
   31     0   5.5453587356006391E-36
   32     0   8.3511806548486492E-36
   33     0   4.5402341920172393E-36
   34     0   2.4691750407607116E-36
   35     0   9.5654460199045772E-36
   36     0   9.5392489955547475E-37
   37     0   5.3730795612426382E-36
   38     0   1.0392982839689503E-36
   39     0   2.1456372605123320E-36
   40     0   9.7152803268659953E-37
   41     0   2.8075227196115873E-37
   42     0   2.4132774980991846E-36
   43     0   1.9555330795102000E-35
   44     0   3.9598328115683554E-36
   45     0   1.2330123665507733E-36
   46     0   4.8472642597624098E-36
   47     0   1.6240196369196183E-35
   48     0   6.3457141371178889E-36
   49     0   2.4011373470869788E-36
   50     0   6.0394167082397455E-36
   51     0   1.8393447838565476E-35
   52     0   4.4818126529056738E-36
   53     0   1.4908578584322658E-35
   54     0   2.7649979889041028E-36
   55     0   5.4152367802021712E-36
   56     0   5.2586991472168164E-36
   57     0   1.4677284952837342E-35
   58     0   1.9683448292522637E-36
   59     0   3.1341332992587720E-36
   60     0   6.0852675007892360E-39
   61     0   1.9322661918418416E-36
   62     0   4.8231098576511679E-36
   63     0   4.4548859652701609E-35
   64     0   1.7961117461957803E-35
   65     0   2.4558935368495504E-36
   66     0   4.8709791100235208E-36
   67     0   2.1144757083322472E-35
   68     0   1.1793621767281986E-35
   69     0   5.7226050066438436E-36
   70     0   1.0918721250446990E-35
   71     0   6.6899093107114251E-36
   72     0   3.5643412832253633E-36
   73     0   9.6494674823323260E-36
   74     0   1.4137089240442634E-38
   75     0   3.3333227934530146E-36
   76     0   1.6658419559202779E-35
   77     0   2.6919194419686004E-36
   78     0   7.5042432626524824E-36
   79     0   1.5596660159454217E-35
   80     0   1.3451141168288950E-35
   81     0   4.6925647806921006E-37
   82     0   8.8727159707036034E-38
   83     0   1.2237669660123073E-36
   84     0   2.5347347034561999E-36
   85     0   8.6091053780076382E-38
   86     0   1.5521628384410327E-36
   87     0   1.1484438259557230E-35
   88     0   2.6089553692813603E-36
   89     0   9.2198930285638404E-36
   90     0   6.9643460478846521E-36
   91     0   1.5553533046730103E-36
   92     0   1.9598182198479380E-36
   93     0   5.2827609369561135E-36
   94     0   4.9639402032867176E-37
