#  kx   kyz         |phi(kx, kyz)|^2
    0     0   1.8807909613156600E-37
    1     0   5.7387634207144076E-35
    2     0   2.7990871481780310E-34
    3     0   1.5845663849084436E-35
    4     0   2.3751758950340633E-36
    5     0   2.6407831005549467E-38
    6     0   1.0410037945647067E-37
    7     0   6.9175542721647269E-36
    8     0   1.6749978539910876E-37
    9     0   1.1642269815400583E-36
   10     0   3.2555524305831337E-36
   11     0   2.1616903707525750E-36
   12     0   8.0644537986327201E-37
   13     0   3.9580634931844589E-37
   14     0   1.7472481844751742E-36
   15     0   7.3725078977667787E-36
   16     0   2.3592758738567761E-37
   17     0   2.4279665284562322E-36
   18     0   1.6282683403113742E-37
   19     0   3.7712450283403282E-36
   20     0   1.7148786577738871E-37
   21     0   1.1556659617180532E-36
   22     0   6.3046128083076291E-37
   23     0   1.6794224898821176E-36
   24     0   1.0071632197261528E-36
   25     0   2.5701391509351170E-36
   26     0   2.6213501742312026E-36
   27     0   5.0707043618802342E-37
   28     0   2.5625213405232535E-36
   29     0   8.3550496351856446E-37
   30     0   1.4847393340374671E-36
   31     0   2.9759656715506415E-35
   32     0   7.4919673560144945E-36
   33     0   7.6547053406335746E-36
   34     0   4.1826134485369855E-36
   35     0   5.4442190185104144E-37
   36     0   2.2415146396044486E-36
   37     0   7.9977388184676760E-38
   38     0   1.1932032155926474E-36
   39     0   2.6188802206943799E-37
   40     0   2.7532704295734763E-36
   41     0   1.2848915364790418E-37
   42     0   3.0810698167630806E-36
   43     0   1.0437456294922898E-36
   44     0   8.3385406474738155E-38
   45     0   1.1179058947626353E-36
   46     0   1.6823021987624580E-36
   47     0   7.9963441053631225E-36
   48     0   6.0770163124241118E-36
   49     0   4.4686107731905233E-36
   50     0   1.9393524522049224E-36
   51     0   4.3076887198466200E-36
   52     0   3.5825217246177282E-36
   53     0   3.4964865084895843E-36
   54     0   5.3170151451951110E-36
   55     0   9.2355350560677486E-36
   56     0   5.5668481399370302E-36
   57     0   2.7574574946858256E-36
   58     0   1.1543784949745800E-36
   59     0   2.5827119424734459E-37
   60     0   2.5656243603826369E-36
   61     0   1.5482533125070174E-36
   62     0   9.5607944085226538E-36
   63     0   7.7966316574683877E-36
   64     0   1.8679339918535412E-37
   65     0   1.2565825469297050E-35
   66     0   6.6222899138693643E-37
   67     0   5.5725371515023703E-36
   68     0   1.7954463437725097E-36
   69     0   9.1438845879886711E-37
   70     0   4.4760724384911440E-36
   71     0   5.9661530040355089E-38
   72     0   3.7423533139682027E-36
   73     0   6.6587653736577071E-36
   74     0   2.6581241699422037E-36
   75     0   1.6592461700120061E-36
   76     0   1.8012366018749654E-38
   77     0   7.0528168826313187E-37
   78     0   3.6963168215337583E-36
   79     0   3.0264465961893039E-37
   80     0   3.5923650227622889E-36
   81     0   7.2006076769169474E-36
   82     0   2.2472396200259648E-36
   83     0   1.7039197250757519E-36
   84     0   2.0711670682065864E-36
   85     0   4.7500569803438011E-36
   86     0   2.1179180924143268E-37
   87     0   1.0468928892093937E-36
   88     0   1.1829155351699614E-36
   89     0   6.5334523290686215E-36
   90     0   1.4069315763849669E-36
   91     0   9.2906310980703752E-36
   92     0   2.5986554235207411E-36
   93     0   1.2130269844347114E-36
   94     0   3.0073405450436753E-36
   95     0   1.6396997635356316E-36
   96     0   3.3787610363252017E-36
   97     0   3.9564815258982601E-36
   98     0   1.9423341255990126E-36
   99     0   1.5415183754141964E-36
  100     0   7.6290801146889935E-37
  101     0   5.5975066730106894E-37
  102     0   5.5053881577513595E-37
  103     0   1.9846412061160462E-36
  104     0   7.3557502743564104E-37
  105     0   4.8829247498152612E-36
  106     0   2.3603581888897600E-37
  107     0   3.6178567659750892E-37
  108     0   2.5185682549311972E-37
  109     0   6.8378712086313036E-36
  110     0   1.8344293492216154E-38
  111     0   9.1942640383543215E-36
  112     0   3.7364866897128857E-36
  113     0   4.1604117400396068E-37
  114     0   1.0035937914473365E-37
  115     0   4.9628453594972876E-36
  116     0   7.5029710787377196E-37
  117     0   5.6987025033856866E-37
  118     0   7.7865518345681993E-37
  119     0   8.6730267376176411E-38
  120     0   4.4622732380605102E-36
  121     0   2.1449072173764735E-36
  122     0   3.2717841960522113E-36
  123     0   3.2192030967898100E-36
  124     0   2.8792891778736349E-36
  125     0   1.2400685662657644E-36
  126     0   5.0992466389640071E-36
  127     0   7.6960212079060190E-36
  128     0   3.4340253708224009E-35

    0     1   1.0206256990076514E+00
    1     1   1.4715178486322822E+00
    2     1   5.4134109320604840E-01
    3     1   1.9914826542132086E-01
    4     1   1.0508358996798619E-35
    5     1   7.3115500024993492E-34
    6     1   6.3989328320849989E-34
    7     1   3.6229863394668816E-34
    8     1   4.2213572713944331E-36
    9     1   1.1299486735418697E-33
   10     1   5.8664430221144456E-35
   11     1   1.3504994465320736E-34
   12     1   1.6378882241129321E-36
   13     1   3.6355993421785012E-34
   14     1   3.9498460504405909E-34
   15     1   2.4069144739863709E-34
   16     1   3.7721813564252254E-36
   17     1   2.5088983928905420E-34
   18     1   1.1510320017853593E-34
   19     1   1.2257193585667696E-34
   20     1   4.9695198721315487E-36
   21     1   9.5910183338690788E-35
   22     1   1.0929597273608914E-35
   23     1   1.3640247173173190E-34
   24     1   3.2882905154312584E-36
   25     1   3.0062361212053757E-34
   26     1   2.2140344461929652E-34
   27     1   3.3283033629332014E-35
   28     1   7.2885363886669925E-36
   29     1   7.2361280777524351E-35
   30     1   2.6880510269699709E-34
   31     1   9.6944168057753400E-35
   32     1   8.4750956888391005E-36
   33     1   2.3872252563645022E-34
   34     1   1.1257976303685787E-34
   35     1   6.9497623193783596E-35
   36     1   1.0721257020985939E-36
   37     1   1.2083965197526020E-35
   38     1   1.5848475219419540E-35
   39     1   3.4696304250639084E-35
   40     1   4.5883258157502149E-36
   41     1   4.5810984908168888E-34
   42     1   2.2317349732488629E-35
   43     1   1.1146366490152058E-35
   44     1   3.6016301462688073E-36
   45     1   6.0964232505859972E-35
   46     1   6.4203689083667102E-35
