#  kx   kyz         |phi(kx, kyz)|^2
    0     0   2.9966333645736751E-07
    1     0   1.3234719812090206E-06
    2     0   2.4297985043554634E-06
    3     0   9.3816376035879015E-07
    4     0   2.0980461090292221E-08
    5     0   1.2898197168706815E-06
    6     0   7.6763436358755647E-08
    7     0   6.7603029253935665E-07
    8     0   3.4687533599511212E-08
    9     0   2.2937813148434864E-08
   10     0   1.9934637574280139E-08
   11     0   5.2409748382390330E-07
   12     0   6.0695103630091655E-08
   13     0   2.9001354176808489E-07
   14     0   8.9960894484743198E-08
   15     0   5.1928558867672102E-08
   16     0   2.1054764548973264E-07
   17     0   4.6622598700483923E-08
   18     0   7.4294684690377838E-09
   19     0   4.8226249700300569E-09
   20     0   6.6822346150217930E-08
   21     0   4.5347335362711047E-09
   22     0   7.0549827346976753E-09
   23     0   1.3750468902230401E-07
   24     0   9.7416197269859565E-08
   25     0   2.2342074387344533E-08
   26     0   6.2912127925569073E-08
   27     0   1.3826201835651369E-08
   28     0   1.7181738579794579E-08
   29     0   1.9236013477726366E-09
   30     0   3.3095434760288075E-09
   31     0   7.7845252487002725E-09
   32     0   2.9717800378218254E-09
   33     0   2.7420160209233896E-09
   34     0   7.8443552013160755E-09
   35     0   5.5397310118608789E-09
   36     0   2.3424839538769695E-09
   37     0   7.2076676228414650E-09
   38     0   1.1488499768849929E-08
   39     0   1.2536376392755173E-08
   40     0   2.8088388723197969E-08
   41     0   4.9792168519981192E-09
   42     0   4.6884418263528119E-09
   43     0   1.6890965875688523E-08
   44     0   1.7953403281193715E-09
   45     0   5.2854424338110913E-09
   46     0   5.9808903780423845E-09
   47     0   1.9764401728906083E-09
   48     0   1.1676295438685042E-08
   49     0   2.2274719329003919E-09
   50     0   7.3292182120330186E-09
   51     0   5.2371841715247624E-09
   52     0   1.0256942040708506E-09
   53     0   1.2521514751676523E-08
   54     0   4.0877049835187243E-09
   55     0   2.9576387750475617E-12
   56     0   1.6369009372299199E-08
   57     0   1.0963146893935075E-11
   58     0   3.9524880808030408E-10
   59     0   2.4996628974730626E-09
   60     0   3.8464072081236342E-09
   61     0   7.8079804363344757E-09
   62     0   8.8630489916877419E-09
   63     0   1.9581241183138775E-09
   64     0   2.9944371915544320E-09
   65     0   1.9379448084065021E-09
   66     0   1.4731807982875702E-09
   67     0   5.7282834824435926E-10
   68     0   9.0006158439217112E-09
   69     0   8.8159341856200253E-10
   70     0   4.8669649389823242E-09
   71     0   3.6612400382855708E-09
   72     0   8.9307739897440157E-09
   73     0   3.9403273963483535E-09
   74     0   2.4037622862695652E-09
   75     0   1.4955430662213710E-10
   76     0   1.7365202572900197E-09
   77     0   3.3869297117292254E-09
   78     0   6.2247045688863867E-09
   79     0   1.5109645459723254E-09
   80     0   3.0750441601350390E-09
   81     0   1.4710038787646367E-09
   82     0   1.4283376663778147E-08
   83     0   4.4297295162878865E-09
   84     0   4.4185330914121420E-09
   85     0   9.3241294408628211E-10
   86     0   5.5021050847621792E-10
   87     0   2.0142871974816710E-09
   88     0   3.0871803277050880E-09
   89     0   1.7133119848939203E-09
   90     0   2.4981588136614019E-09
   91     0   2.9727610901567032E-09
   92     0   2.9195843194712669E-10
   93     0   2.1437203217349806E-09
   94     0   3.5853299188801183E-09
   95     0   5.1672933981344067E-10
   96     0   2.8914662099537325E-09
   97     0   9.3745843393963479E-11
   98     0   4.0463201968337251E-10
   99     0   4.0192129370926368E-09
  100     0   4.9923645999452538E-10
  101     0   2.0183271097592410E-09
  102     0   2.0247624113731410E-09
  103     0   4.7470463779890208E-10
  104     0   9.3686466476132363E-11
  105     0   5.1436869029114923E-11
  106     0   7.2465153964330339E-10
  107     0   4.8849771929755903E-09
  108     0   5.9146299534658213E-09
  109     0   2.9820701422725315E-09
  110     0   1.4067747307758097E-09
  111     0   5.8503387732640586E-10
  112     0   1.0613937361582900E-08
  113     0   6.4449605976299363E-09
  114     0   1.0030104518307227E-09
  115     0   4.5525999814767686E-10
  116     0   1.6279766003082646E-08
  117     0   3.0068466104219967E-09
  118     0   3.6332213014927802E-09
  119     0   5.6090878159756401E-09
  120     0   9.3355013392985037E-09
  121     0   4.2157020263710164E-09
  122     0   6.5391341130065611E-09
  123     0   6.6021741076056348E-09
  124     0   5.4751150366320711E-11
  125     0   9.9096219765327985E-10
  126     0   1.0510965064608840E-08
  127     0   1.9609010416189573E-08
  128     0   3.7135710133347023E-09

    0     1   5.9607183442354252E-07
    1     1   2.6682175351736734E-06
    2     1   4.7837758832661078E-06
    3     1   1.8220339811757123E-06
    4     1   1.2010774972080698E-07
    5     1   2.6784032537857500E-06
    6     1   1.6866384562855954E-07
    7     1   1.3814264373198476E-06
    8     1   8.6746305761975099E-08
    9     1   5.7666533553870625E-08
   10     1   3.7742707042625337E-08
   11     1   1.0370781426343488E-06
   12     1   1.2714185283060925E-07
   13     1   5.9902215773790304E-07
   14     1   1.8395343270560239E-07
   15     1   1.0471690795273046E-07
   16     1   4.2099258301055928E-07
   17     1   8.8343605143375133E-08
   18     1   1.8682665015851294E-08
   19     1   1.0760633570127620E-08
   20     1   1.3371244143916140E-07
   21     1   8.9642701145812670E-09
   22     1   1.4412613550504224E-08
   23     1   2.7307551090371732E-07
   24     1   1.9217281257486293E-07
   25     1   4.3770320111702692E-08
   26     1   1.2633315148038445E-07
   27     1   2.7694508246638051E-08
   28     1   3.5364756958965355E-08
   29     1   4.1644898198218927E-09
   30     1   6.7584284743126945E-09
   31     1   1.6277930537182253E-08
   32     1   6.0441088784172980E-09
   33     1   5.3593142733099466E-09
   34     1   1.5857209341616148E-08
   35     1   1.1043766022818946E-08
   36     1   4.5230784744361540E-09
   37     1   1.4604677968431581E-08
   38     1   2.2922379192718223E-08
   39     1   2.4814794164577848E-08
   40     1   5.5314584677333638E-08
   41     1   9.9631760838108259E-09
   42     1   9.2617982078108455E-09
   43     1   3.3681299971924536E-08
   44     1   3.7350532237858188E-09
   45     1   1.1225656339636343E-08
   46     1   1.1278693432553295E-08
   47     1   4.2887011791062791E-09
   48     1   2.4318036275841730E-08
   49     1   4.3069626664161617E-09
   50     1   1.5171787654652690E-08
   51     1   1.0243132014744210E-08
   52     1   1.8536429133641059E-09
   53     1   2.4807588314181524E-08
   54     1   8.3434890907197112E-09
   55     1   2.3788527541762187E-10
   56     1   3.2571191070850335E-08
   57     1   3.1019855339736920E-10
   58     1   1.0995905599785791E-09
   59     1   5.5533136402463644E-09
   60     1   7.9435580920497203E-09
   61     1   1.5692586373528712E-08
   62     1   1.7017794433303365E-08
   63     1   3.9241725846581775E-09
   64     1   5.7582980961170240E-09
   65     1   3.5873684080415134E-09
   66     1   3.5950682158043700E-09
   67     1   1.2299369237282483E-09
   68     1   1.7541367977147921E-08
   69     1   1.9277744040720911E-09
   70     1   9.1554449452055721E-09
   71     1   6.9649817701907597E-09
   72     1   1.7960149924606403E-08
   73     1   7.7854822165238639E-09
   74     1   4.9782438045133075E-09
   75     1   5.5525667007884309E-10
   76     1   4.0136997188871396E-09
   77     1   6.6084854155660630E-09
   78     1   1.3053590995648022E-08
   79     1   2.9194274142069206E-09
   80     1   6.0599207771606935E-09
   81     1   2.9594306078517280E-09
   82     1   2.7919674119585557E-08
   83     1   8.6693616709957002E-09
   84     1   8.3955755290264012E-09
   85     1   2.1491285939836561E-09
   86     1   1.6148845488026082E-09
   87     1   3.8302952359181592E-09
   88     1   6.1076026549886195E-09
   89     1   3.2206811277636100E-09
   90     1   4.8893213768687601E-09
   91     1   5.7098273261261083E-09
   92     1   8.0381742402758211E-10
   93     1   4.7604956327031539E-09
   94     1   6.9605645875787106E-09
   95     1   1.1039508649040656E-09
   96     1   5.7098134747508425E-09
   97     1   5.2659696941815182E-10
   98     1   1.0047874200316406E-09
   99     1   8.1933909017740922E-09
  100     1   1.1108650064070779E-09
  101     1   3.7961146059896693E-09
  102     1   4.0151417761793246E-09
  103     1   1.0755965152344678E-09
  104     1   5.1859241149099579E-10
  105     1   3.5079540838308032E-10
  106     1   1.5704980214572463E-09
  107     1   9.1928185609515794E-09
  108     1   1.1263595097240429E-08
  109     1   5.9828311015635538E-09
  110     1   3.6006868292021235E-09
  111     1   1.7923236725558984E-09
  112     1   2.0263800541301803E-08
  113     1   1.2145297351118701E-08
  114     1   3.1189371857633158E-09
