#  kx   kyz         |phi(kx, kyz)|^2
   50     3   2.0663184267410748E-09
   51     3   7.5013334727458351E-10
   52     3   1.5465009359483517E-09
   53     3   2.1567582350316653E-09
   54     3   1.2552657499801953E-09
   55     3   9.2252308951390498E-10
   56     3   2.6721948002467392E-09
   57     3   1.1117399719963696E-09
   58     3   2.6360290715763037E-09
   59     3   9.5070031318064756E-10
   60     3   1.2555341780108361E-09
   61     3   1.9879531746396418E-09
   62     3   1.8057865128206054E-09
   63     3   6.1601722900353819E-10
   64     3   2.0179285532755126E-09

    0     4   8.7932086593213936E-11
    1     4   5.6104453610039433E-10
    2     4   6.1696980018450959E-10
    3     4   2.1937115256390482E-10
    4     4   4.5678964039655135E-10
    5     4   6.1379104302489413E-10
    6     4   4.1048879452824422E-10
    7     4   6.9122974609981666E-10
    8     4   7.7671651864084608E-10
    9     4   3.5514213540708347E-10
   10     4   6.9408131792512169E-10
   11     4   3.6526918441875565E-10
   12     4   2.5478492013696790E-10
   13     4   6.5384903539534944E-10
   14     4   5.0146556367881505E-10
   15     4   1.8078682783120708E-10
   16     4   5.9151199544337031E-10
   17     4   5.9268716228822044E-10
   18     4   1.9624804002159394E-10
   19     4   4.9608182718095606E-10
   20     4   6.1228684756086843E-10
   21     4   3.5945373841226341E-10
   22     4   2.6569465161273090E-10
   23     4   7.9705725477211951E-10
   24     4   3.1606732620210317E-10
   25     4   7.9944071861847622E-10
   26     4   2.6627265955646246E-10
   27     4   3.5686799531899625E-10
   28     4   6.3101090251561739E-10
   29     4   4.7079352586815973E-10
   30     4   2.0509895944810648E-10
   31     4   6.0483566001067947E-10
   32     4   5.7694040332176512E-10
   33     4   1.7867166073474563E-10
   34     4   5.1734109717445187E-10
   35     4   6.4486847536542988E-10
   36     4   2.4372587285268036E-10
   37     4   3.8823669045284208E-10
   38     4   6.7594421638925119E-10
   39     4   3.6700361125608278E-10
   40     4   7.5593875771438213E-10
   41     4   7.2983408896578649E-10
   42     4   3.8370962174005039E-10
   43     4   6.5002552845621227E-10
   44     4   4.1837402978756868E-10
   45     4   2.2961250045751090E-10
   46     4   6.3660562779517190E-10
   47     4   5.3334899572518448E-10
   48     4   1.7344605859786220E-10
   49     4   5.6938114120645426E-10
   50     4   6.0950887871451043E-10
   51     4   2.1588036657199806E-10
   52     4   4.5313375401309070E-10
   53     4   6.3927765285392735E-10
   54     4   3.6221600203681002E-10
   55     4   2.6438900514027170E-10
   56     4   7.9168316448977746E-10
   57     4   3.2432983249167043E-10
   58     4   7.7871117816409308E-10
   59     4   2.7496460631740397E-10
   60     4   3.6058074751157446E-10
   61     4   5.8943138888573787E-10
   62     4   5.2922724993545509E-10
   63     4   1.7710052096917827E-10
   64     4   5.9423358764109461E-10

    0     5   3.8424607761984064E-12
    1     5   2.4596378636331250E-11
    2     5   2.7240658817156052E-11
    3     5   8.9761156297967834E-12
    4     5   1.9771947082777476E-11
    5     5   2.7501343256657169E-11
    6     5   1.7288911085765870E-11
