  0.0000000000000000E+00   0.0000000000000000E+00  -4.9519694346686433E-01
  0.0000000000000000E+00   4.9087385212340517E-02  -4.1182430699300626E-01
  0.0000000000000000E+00   9.8174770424681035E-02  -5.8781932503487655E-01
  0.0000000000000000E+00   1.4726215563702155E-01  -8.8204947847524062E-01
  0.0000000000000000E+00   1.9634954084936207E-01  -8.8711246551976064E-01
  0.0000000000000000E+00   2.4543692606170259E-01  -1.2190552747519088E+00
  0.0000000000000000E+00   2.9452431127404310E-01  -5.9401542268640872E-01
  0.0000000000000000E+00   3.4361169648638362E-01  -4.7814278153299805E-01
  0.0000000000000000E+00   3.9269908169872414E-01   5.0477592188857681E-02
  0.0000000000000000E+00   4.4178646691106466E-01   1.0505601368643376E-02
  0.0000000000000000E+00   4.9087385212340517E-01   3.0367550807155530E-01
  0.0000000000000000E+00   5.3996123733574564E-01   5.2173398501859758E-01
  0.0000000000000000E+00   5.8904862254808621E-01   7.7300690222049606E-01
  0.0000000000000000E+00   6.3813600776042678E-01   9.7333608520437753E-01
  0.0000000000000000E+00   6.8722339297276724E-01   5.0091615013696589E-01
  0.0000000000000000E+00   7.3631077818510771E-01   8.0632638678369406E-01
  0.0000000000000000E+00   7.8539816339744828E-01   1.1420943455951509E+00
  0.0000000000000000E+00   8.3448554860978885E-01   1.0769162028417567E+00
  0.0000000000000000E+00   8.8357293382212931E-01   4.8758013080116092E-01
  0.0000000000000000E+00   9.3266031903446978E-01   5.5071467431167154E-01
  0.0000000000000000E+00   9.8174770424681035E-01   7.7703976999613589E-01
  0.0000000000000000E+00   1.0308350894591509E+00   1.2838473714873724E+00
  0.0000000000000000E+00   1.0799224746714913E+00   1.7566277317192205E+00
  0.0000000000000000E+00   1.1290098598838318E+00   1.6160441183168206E+00
  0.0000000000000000E+00   1.1780972450961724E+00   5.6975798907490394E-01
  0.0000000000000000E+00   1.2271846303085130E+00   5.4261636701983318E-01
