#  kx   kyz         |phi(kx, kyz)|^2
   13     4   3.2712164699775023E-06
   14     4   8.2320006827514081E-07
   15     4   4.4789163063778781E-07
   16     4   7.2264768073718943E-08
   17     4   1.6911996785799978E-07
   18     4   2.7966373014762722E-08
   19     4   8.3818798406192118E-09
   20     4   2.7136437623848136E-08
   21     4   4.5534937926676160E-08
   22     4   1.4330358234488076E-08
   23     4   1.8432847457588835E-08
   24     4   2.6088080438446922E-08
   25     4   1.5971270187942570E-08
   26     4   9.5687872584730628E-09
   27     4   1.0271498474168838E-08
   28     4   1.4410169023100687E-08
   29     4   1.7835404741252763E-08
   30     4   1.0643217310687654E-08
   31     4   8.1509828797883604E-09
   32     4   6.3100904868621466E-09
   33     4   1.0297743020025460E-08
   34     4   9.2739023689229662E-09
   35     4   1.3572697603440156E-08
   36     4   8.0671975434744429E-09
   37     4   9.7493722669340040E-09
   38     4   3.1462053057512054E-09
   39     4   5.3936219821853061E-09
   40     4   8.9697579675785575E-09
   41     4   1.3481000181173806E-08
   42     4   9.1084301536948969E-09
   43     4   6.9946609676322351E-09
   44     4   6.7776316666219665E-09
   45     4   5.9340593843373834E-09
   46     4   7.9679167730080020E-09
   47     4   1.1307589517533538E-08
   48     4   3.2272563816837467E-09
   49     4   3.9190737784354674E-09
   50     4   6.2467469527562651E-09
   51     4   1.4448969246823979E-08
   52     4   2.4794134876718380E-09
   53     4   4.0818554644221736E-09
   54     4   1.0761510645676613E-08
   55     4   1.5077075765881044E-08
   56     4   1.0202944613586593E-09
   57     4   2.0134671448490723E-09
   58     4   1.2787762153287272E-08
   59     4   1.4137003436623925E-08
   60     4   7.7699486172233459E-09
   61     4   7.3183526904821916E-10
   62     4   7.4088168035046310E-09
   63     4   1.1295375975596440E-08
   64     4   5.8337371288519548E-09

    0     5   2.2117654696643887E-04
    1     5   2.9769378015291085E-03
    2     5   2.3866831255749525E-03
    3     5   2.7018057731031161E-03
    4     5   5.6504413985958746E-04
    5     5   9.1440450355230097E-05
    6     5   4.9515383607607569E-04
    7     5   1.1991026280900654E-04
    8     5   1.4102654437446729E-04
    9     5   1.1711492272021408E-05
   10     5   3.3415813090072320E-05
   11     5   7.3259157482132545E-06
   12     5   9.9905511416765686E-06
   13     5   1.5973538241192702E-06
   14     5   1.9999204742230433E-06
   15     5   2.3415971766022807E-07
   16     5   2.8691964515113340E-07
   17     5   3.8790663942594414E-07
   18     5   1.3667451619893653E-07
   19     5   1.1771432099114240E-07
   20     5   1.2404988946330005E-07
   21     5   2.1986573936581373E-08
   22     5   3.0755509655502340E-08
   23     5   4.7160576749280480E-08
   24     5   4.1431732296952543E-08
   25     5   4.8845614162917432E-08
   26     5   3.6903588993960895E-08
   27     5   2.8290859171036132E-08
   28     5   2.1686825885435775E-08
   29     5   2.5169836109466767E-08
   30     5   5.8941600111490636E-08
   31     5   5.9741837001596483E-08
   32     5   2.9895256620312257E-08
   33     5   2.5494708511797540E-08
   34     5   1.7513547276812642E-08
   35     5   2.8998029996763380E-08
   36     5   3.1948088307339067E-08
   37     5   2.8336921908467217E-08
   38     5   4.7391011134513832E-08
   39     5   3.7515098319319953E-08
   40     5   2.1400765556203211E-08
   41     5   2.3328258254045081E-08
   42     5   3.6108895330287976E-08
   43     5   3.8428696725332705E-08
   44     5   2.9192449103519793E-08
   45     5   3.1476454035601036E-08
   46     5   2.0026189389917937E-08
   47     5   2.1467370346704593E-08
   48     5   2.7122467093472666E-08
   49     5   3.7531810933852587E-08
   50     5   2.6999840358998036E-08
   51     5   2.9025170758309963E-08
   52     5   3.4116091030793537E-08
   53     5   2.9322315968622436E-08
   54     5   2.3373443252041955E-08
   55     5   3.2070103013894813E-08
   56     5   4.7717315738626164E-08
   57     5   4.1532938422726548E-08
   58     5   2.3626335221752425E-08
   59     5   1.2266574804107119E-08
   60     5   1.8714726349531647E-08
   61     5   4.8075003635763954E-08
   62     5   3.8094893580586386E-08
   63     5   2.0603502878818435E-08
   64     5   1.7494581349089211E-08

    0     6   3.8934134097521185E-04
    1     6   2.6473367908870782E-03
    2     6   5.5147854211140779E-05
    3     6   4.3217432836210412E-04
    4     6   3.4659727566452693E-04
    5     6   3.0028141188938453E-04
    6     6   4.4493227105254926E-04
    7     6   3.3101626860368586E-05
    8     6   1.7395728167414207E-04
    9     6   4.7457218221341869E-06
   10     6   8.4561126754128737E-05
   11     6   3.7883389320175924E-06
   12     6   2.4803670243997011E-05
   13     6   1.8635798857720538E-06
   14     6   5.7970445257611050E-06
   15     6   8.0958901553027673E-07
   16     6   1.2124824177253873E-06
   17     6   2.6547395459446435E-07
   18     6   2.5063509964744343E-07
   19     6   3.1619294533221244E-08
   20     6   2.4408844684296375E-08
   21     6   1.7953764110910316E-08
   22     6   1.0509023407881235E-08
   23     6   1.4077655311977282E-08
   24     6   3.8208308521666244E-08
   25     6   1.3281618848288609E-08
   26     6   9.1373473296763346E-09
   27     6   1.3543853662847462E-08
   28     6   1.6929583301096111E-08
   29     6   1.2697872641109223E-08
   30     6   8.6901743925064978E-09
   31     6   2.7647454459937775E-09
   32     6   3.7616498847739716E-09
   33     6   6.0028860665809116E-09
   34     6   2.1950633200591455E-08
   35     6   1.7874980685069514E-08
   36     6   7.2732290271204310E-09
   37     6   7.5987206037285011E-09
   38     6   1.6947125413262379E-09
   39     6   8.2973813429894588E-09
   40     6   1.3792439071371567E-08
   41     6   1.2462322499154232E-08
   42     6   7.5882870004706198E-09
   43     6   8.1232107012712628E-09
   44     6   8.1020589979046549E-09
   45     6   4.9920997710630836E-09
   46     6   1.4191072294284835E-08
   47     6   1.3043631568809394E-08
   48     6   3.4130788289198195E-09
   49     6   4.5538207096560521E-09
   50     6   6.7873393974861730E-09
   51     6   1.0328811381549123E-08
   52     6   8.8117887796437604E-09
   53     6   9.9497669533165781E-09
   54     6   5.0840258490540464E-09
   55     6   1.4671754159420188E-08
   56     6   4.7075459284710768E-09
   57     6   6.2509494581890960E-09
   58     6   8.1593664606452973E-09
   59     6   2.1512524841716263E-08
   60     6   1.5811481364698178E-08
   61     6   8.1633045761600256E-09
   62     6   1.8108457069704691E-09
   63     6   1.0062476453679481E-08
   64     6   2.1550787621201411E-08

    0     7   4.7600902864715224E-07
    1     7   1.8006311893343421E-03
    2     7   4.0684703704946323E-05
    3     7   1.5854557560118349E-03
    4     7   2.4207390789144416E-05
    5     7   3.1973837175155507E-04
    6     7   4.0140029693646818E-05
    7     7   2.7067000262410464E-04
    8     7   3.0892957901662878E-06
    9     7   1.1817074719893196E-04
   10     7   5.2995364068781512E-06
   11     7   3.1014998948019266E-05
   12     7   5.6210664582720703E-07
   13     7   9.9780649032444525E-06
   14     7   5.3862037111733472E-07
   15     7   2.6728748340867521E-06
   16     7   1.7698873394766460E-07
   17     7   3.4364994810646215E-07
   18     7   2.3680292047598670E-08
   19     7   8.8250548933868080E-08
   20     7   9.8637519913212212E-09
   21     7   1.5650196534571265E-08
   22     7   1.0729395195114861E-08
   23     7   2.6845937829545837E-08
   24     7   3.1406035626811513E-08
   25     7   2.1429735856454758E-08
   26     7   2.8912038862417842E-09
   27     7   5.8577534419149185E-09
   28     7   8.1631535337601876E-10
   29     7   1.2999441510302124E-08
   30     7   2.2312774131849628E-08
   31     7   2.4057838887825575E-08
   32     7   8.5934374843175672E-09
   33     7   2.6094168496620191E-09
   34     7   6.4016368913033333E-09
   35     7   1.3245884580859386E-08
   36     7   9.6655837594514955E-09
   37     7   7.2124338509916775E-09
   38     7   1.3857015874767267E-08
   39     7   9.7693073037179502E-09
   40     7   2.8518540087638064E-09
   41     7   6.4598624146126753E-09
   42     7   1.2646866878378114E-08
   43     7   1.2493865399275745E-08
   44     7   4.8037741995548597E-09
   45     7   3.7084049132976212E-09
   46     7   6.4170823242815778E-09
   47     7   6.4481918553784888E-09
   48     7   3.9188817025292567E-09
   49     7   9.1140279449077401E-09
   50     7   9.4523088604052564E-09
   51     7   1.3307054520507212E-08
   52     7   9.1742525330560441E-09
   53     7   4.0087442519473454E-09
   54     7   4.7173071230726204E-09
   55     7   1.9483180890426105E-08
   56     7   1.3051231320176821E-08
   57     7   1.1039377238611137E-08
   58     7   5.0501267931808608E-09
   59     7   5.5946660678002088E-09
   60     7   2.5551311567489815E-09
   61     7   2.3544233318425096E-08
   62     7   7.9506559789909681E-09
   63     7   7.5613600072880432E-09
   64     7   4.9879674742117810E-09

    0     8   2.9284822171416104E-04
    1     8   8.4200776588644821E-04
    2     8   2.1065392421129916E-05
    3     8   8.9199849200012691E-04
    4     8   3.0404901752362711E-04
    5     8   5.0420939884627332E-04
    6     8   7.1524451845504455E-05
    7     8   2.2956511274362950E-04
    8     8   1.9774895544151240E-05
    9     8   8.3125627617897284E-05
   10     8   1.7090782069180701E-05
   11     8   2.1803394689615444E-05
   12     8   3.2698569283029217E-06
   13     8   4.4827224753929002E-06
   14     8   9.3963969387537209E-07
   15     8   1.0015000606200606E-06
   16     8   1.7357431268385889E-07
   17     8   1.2139787194897926E-07
   18     8   1.4664262111522703E-08
   19     8   3.1959831420862420E-08
   20     8   2.0698069253822032E-08
   21     8   2.5192833496540798E-08
   22     8   1.2834034348896948E-08
   23     8   3.3258267658129687E-09
   24     8   7.3421912066613841E-09
   25     8   3.6173634940570360E-09
   26     8   9.8267476716927527E-09
   27     8   6.3900329791025683E-09
   28     8   9.2687162552177327E-09
   29     8   4.4337258619105907E-09
   30     8   2.9532239576779337E-09
   31     8   6.7217830593897259E-09
   32     8   5.2967398516610358E-09
   33     8   7.3843321222982483E-09
   34     8   2.4642040803173373E-09
   35     8   9.7318564036541940E-09
   36     8   2.1650262537565257E-09
   37     8   3.6541089481822205E-09
   38     8   6.3770994121276697E-09
   39     8   1.2371950099134808E-09
   40     8   1.8381778181468207E-09
   41     8   8.4370714411253580E-09
   42     8   4.1080555006862321E-09
   43     8   4.1619983023853297E-09
   44     8   4.8471688362225504E-09
   45     8   2.1973840696542317E-09
   46     8   3.2404764634444807E-10
   47     8   3.4780003513953920E-09
   48     8   2.9135882052874662E-09
   49     8   3.7179532039928720E-10
   50     8   4.7097810019326878E-09
   51     8   9.5188541846972982E-09
   52     8   5.6543270544060203E-09
   53     8   4.4655446958025602E-09
   54     8   1.2151231597591432E-08
   55     8   6.5334064346491576E-09
   56     8   3.1384983314382504E-09
   57     8   5.9204122584178921E-09
   58     8   8.8841136781014986E-09
   59     8   7.5147065971454714E-09
   60     8   1.4704707200312101E-08
   61     8   8.5093261900176572E-09
   62     8   2.5499043707017596E-09
   63     8   4.3065056407880358E-09
   64     8   4.0490515415231807E-09

    0     9   1.1322160528486408E-04
    1     9   1.8282890188635057E-04
    2     9   1.6075427081429732E-04
    3     9   8.9192216627016622E-04
    4     9   1.5973757845942724E-04
    5     9   1.7908086101052676E-04
    6     9   9.2961504294199640E-05
    7     9   5.6988164396690296E-05
    8     9   4.3503908692210087E-05
    9     9   5.1352003231684789E-05
   10     9   1.7567608471735707E-05
   11     9   9.3522399045628423E-06
   12     9   3.0376933058836848E-06
   13     9   5.3652949534987634E-06
   14     9   1.9455084246856460E-06
   15     9   2.1964844203413796E-06
   16     9   3.5989964364021102E-07
   17     9   6.1599625117650416E-07
   18     9   8.0499286957467492E-08
   19     9   1.3747114890402927E-07
   20     9   2.7283583145062827E-08
   21     9   6.2594682046421611E-08
   22     9   1.6933995368164012E-08
   23     9   4.0527595076024381E-08
   24     9   2.6289060534108749E-08
   25     9   2.6868745560624710E-08
   26     9   1.1821397002793044E-08
   27     9   1.4624228763841261E-08
   28     9   3.7731753591167609E-09
   29     9   1.5752105377500917E-08
   30     9   2.1358518057172889E-08
   31     9   2.8688105600350820E-08
   32     9   1.9379312084004921E-08
   33     9   1.3143576530664144E-08
   34     9   6.0954318322473414E-09
   35     9   9.3096609059730346E-09
   36     9   1.2468395163803622E-08
   37     9   1.4570116846166700E-08
   38     9   2.6888683694691205E-08
   39     9   9.3774655103255282E-09
   40     9   4.9821871376248218E-09
   41     9   8.1222553448450230E-09
   42     9   1.7663316298661642E-08
   43     9   1.9214790789656986E-08
   44     9   6.1603098739262221E-09
   45     9   7.7056013464606951E-09
   46     9   8.8044695945776820E-09
   47     9   1.0770766107054202E-08
   48     9   6.6145434523246199E-09
   49     9   9.9622104814944157E-09
   50     9   2.3275193679520049E-08
   51     9   9.8966695194686368E-09
   52     9   1.0371172396269529E-08
   53     9   3.4536467083043480E-09
   54     9   2.0278996302190576E-08
   55     9   2.2170844489757220E-08
   56     9   2.1069339288456770E-08
   57     9   9.7381708256018892E-09
   58     9   5.1481740890799686E-09
   59     9   1.3642055798409191E-08
   60     9   1.5807475497268716E-09
   61     9   2.1850019165885669E-08
   62     9   9.8489169598742372E-09
   63     9   5.9300634948122420E-09
   64     9   7.2612342144430548E-09

    0    10   2.8149738024130058E-05
    1    10   1.0523894566572354E-04
    2    10   3.3243147212307787E-05
    3    10   1.0519673224290592E-04
    4    10   1.7279258088727820E-04
    5    10   9.8370165060785225E-05
    6    10   2.8902517449345086E-05
    7    10   6.0717425224003261E-05
    8    10   4.7961384090685361E-05
    9    10   3.9376294873037104E-05
   10    10   1.4679318667086752E-05
   11    10   1.1355348561833795E-05
   12    10   7.8947845669275040E-06
   13    10   3.8399833036249847E-06
   14    10   3.9720423914826033E-06
   15    10   5.7281722362641702E-07
   16    10   1.1480543807947648E-06
   17    10   1.6979528254130417E-07
   18    10   4.1993439333736139E-07
   19    10   2.9784267298138369E-08
   20    10   9.3558171084396359E-08
   21    10   2.7880233509312729E-08
   22    10   5.4776246881965704E-08
   23    10   6.3605667904327688E-10
   24    10   1.5894804851018859E-09
   25    10   2.0233842912108141E-09
   26    10   4.8403817662343881E-09
   27    10   8.3235490925311803E-09
   28    10   1.2781324015824936E-08
   29    10   1.1125646780706398E-09
   30    10   8.8477530962917236E-10
   31    10   3.9778763788703251E-09
   32    10   6.1171712150764081E-10
   33    10   3.7054437759903068E-09
   34    10   6.9086850918067278E-09
   35    10   6.8350104321281405E-09
   36    10   1.0613087470854613E-09
   37    10   2.5517331094641357E-09
   38    10   3.1454337281481149E-09
   39    10   2.9179242718381099E-09
   40    10   6.8709221781199164E-09
   41    10   4.4466872788603022E-09
   42    10   2.5160294119642083E-09
   43    10   2.2203602567516513E-09
   44    10   3.1679311453141291E-09
   45    10   4.1156400714913903E-09
   46    10   8.8530557825844016E-10
   47    10   2.0160710533894797E-09
   48    10   1.5944420577792304E-09
   49    10   1.0611362429299934E-09
   50    10   2.2395274298275009E-09
   51    10   4.6143124043661805E-09
   52    10   7.3271274095489566E-09
   53    10   3.7863590527093270E-09
   54    10   1.5196840016303061E-09
   55    10   8.5700854787661735E-09
   56    10   1.0842340254007092E-09
   57    10   3.3975757695965784E-09
   58    10   2.3171995776539218E-09
   59    10   4.2057876738151336E-09
   60    10   5.1365880123128218E-09
   61    10   1.0034873643180312E-08
   62    10   7.8629891115373337E-09
   63    10   6.5410731468658526E-10
   64    10   1.1862163230829283E-08

    0    11   6.6217395920445778E-06
    1    11   1.1063801937539133E-04
    2    11   5.3530902241875125E-06
    3    11   1.3522640602526274E-04
    4    11   9.2135263197053170E-06
    5    11   5.7633807250544583E-05
    6    11   2.4137717029361988E-05
    7    11   9.8168502933880630E-05
    8    11   1.0484711429596810E-05
    9    11   1.1110263922342920E-04
   10    11   3.4736656524827476E-06
   11    11   7.2018097475021829E-05
   12    11   4.5235715563333142E-06
   13    11   3.9350011212130563E-05
   14    11   8.5921088766203605E-07
   15    11   1.5460482650024369E-05
   16    11   7.5477699818313175E-07
   17    11   5.3234122949063113E-06
   18    11   1.6929624810473902E-07
   19    11   1.3055156457451615E-06
   20    11   5.3493646311261668E-08
   21    11   4.3602598831316102E-07
   22    11   4.5947477202283503E-08
   23    11   1.0381304207262039E-07
   24    11   1.3335927244870321E-08
   25    11   1.4708714797814446E-08
   26    11   2.1846111991793135E-09
   27    11   9.5109127223563413E-09
   28    11   9.2201312344703677E-09
   29    11   3.0188406138011723E-09
   30    11   1.0397828444574923E-08
   31    11   9.6319352387271097E-09
   32    11   7.7275232075204614E-09
   33    11   1.4007471451098888E-09
   34    11   2.9693222725776877E-09
   35    11   5.6714563424265426E-09
   36    11   2.7000174181530236E-09
   37    11   5.3069045329202921E-09
   38    11   1.3666204682514201E-08
   39    11   2.7126058209471634E-09
   40    11   3.8673919183576243E-09
   41    11   3.3718503127497317E-10
   42    11   1.2745437178974983E-08
   43    11   3.1500185661669181E-09
   44    11   2.4154183402436650E-09
   45    11   1.9188236561753178E-09
   46    11   2.8440346738203896E-09
   47    11   1.7160417133337208E-09
   48    11   2.6404790031309626E-09
   49    11   2.2115203895496602E-09
   50    11   8.2574768369030704E-09
   51    11   5.2312852381819140E-09
   52    11   1.2671603864860597E-08
   53    11   3.7660250003329552E-09
   54    11   7.8928178609600114E-09
   55    11   5.0998403951692261E-09
   56    11   2.4241510663386779E-09
   57    11   8.8667835601314444E-09
   58    11   2.0946499716490682E-09
   59    11   2.9319936699083632E-09
   60    11   1.8404618951410094E-09
   61    11   4.1972237958490221E-09
   62    11   4.9493188054172100E-09
   63    11   4.1317579912784533E-09
   64    11   1.8401277091346256E-09

    0    12   4.7799430405967852E-05
    1    12   9.6928322912473078E-05
    2    12   1.5432331076863086E-05
    3    12   1.4117927217744845E-04
    4    12   2.3679261050502929E-05
    5    12   8.4024171924955196E-05
    6    12   2.7136746490898009E-05
    7    12   3.9149448165732065E-05
    8    12   2.5662694420358370E-05
    9    12   2.6807809183212063E-05
   10    12   2.1557173035410667E-05
   11    12   1.3097951596330993E-05
   12    12   9.5695815811257241E-06
   13    12   4.5120970117319887E-06
   14    12   3.8668840120381785E-06
   15    12   2.1960832577893896E-06
   16    12   1.3557821859497631E-06
   17    12   5.2612281665666716E-07
   18    12   5.4507743898210440E-07
   19    12   2.0432280916190370E-07
   20    12   1.4867079052878335E-07
   21    12   1.6401202987851420E-07
   22    12   1.4432454641288097E-08
   23    12   4.7712519299692493E-08
   24    12   4.2538214307437823E-08
   25    12   1.3317878425701539E-08
   26    12   3.6079984476914044E-08
   27    12   3.3957573210032869E-08
   28    12   4.4603276053317906E-08
   29    12   1.8162466723970403E-08
   30    12   1.1316318498240507E-08
   31    12   7.1952359244650015E-09
   32    12   9.3685252670424578E-09
   33    12   1.6268019288034126E-08
   34    12   3.7885719900647763E-08
   35    12   2.5082253158092576E-08
   36    12   1.0544161672809316E-08
   37    12   8.8467279678352183E-09
