#  kx   kyz         |phi(kx, kyz)|^2
    0     0   4.5325565010270578E-07
    1     0   6.2518783443107802E-07
    2     0   1.0611962961672608E-07
    3     0   2.6958391504275904E-07
    4     0   1.0416111642009875E-07
    5     0   4.4194283578851902E-07
    6     0   8.8701809262426349E-08
    7     0   1.2783924375916921E-07
    8     0   2.5183411039000828E-08
    9     0   1.6850468546333815E-08
   10     0   4.8548208601273189E-09
   11     0   3.9914929050990996E-10
   12     0   8.9629375645576456E-09
   13     0   2.7876698830418757E-09
   14     0   1.9692249543010293E-09
   15     0   4.7674928389102651E-10
   16     0   5.5737772710079774E-11
   17     0   8.5553680397387127E-11
   18     0   3.1161791593565870E-10
   19     0   2.4714553826269666E-09
   20     0   6.7325941186959545E-10
   21     0   6.5894489973301113E-10
   22     0   7.4631387383835842E-11
   23     0   5.8587760536533182E-12
   24     0   3.3085175387705053E-10
   25     0   1.0645178971772299E-09
   26     0   4.4894810109007821E-12
   27     0   5.6966801078273348E-11
   28     0   7.8635780886038965E-11
   29     0   1.0959626643703262E-10
   30     0   1.7349038580948458E-10
   31     0   5.1158357623817143E-11
   32     0   4.9601846305062615E-10
   33     0   3.6440286359615269E-10
   34     0   1.4600118017112479E-10
   35     0   5.9451782391211373E-10
   36     0   5.0003664670162971E-12
   37     0   2.8293975050963407E-10
   38     0   1.7194098592686626E-10
   39     0   5.3136826580471197E-11
   40     0   8.8927613551517240E-11
   41     0   4.1381663372272987E-10
   42     0   1.0279107007067785E-10
   43     0   5.1883990574796921E-11
   44     0   2.2117516520451436E-10
   45     0   1.6402250392385256E-10
   46     0   7.7253408732405833E-11
   47     0   2.1731031379418973E-12
   48     0   2.0419521472508687E-10
   49     0   5.7854296427437779E-11
   50     0   3.0429333153318296E-11
   51     0   8.5734609460811739E-12
   52     0   5.8985032052314000E-11
   53     0   4.2334873272913554E-12
   54     0   5.1656075469211244E-11
   55     0   1.1386603135452140E-10
   56     0   7.6195754377381868E-11
   57     0   1.8927213700355785E-11
   58     0   2.1196685554874443E-10
   59     0   2.7972129087341916E-11
   60     0   1.5494723132550136E-10
   61     0   3.3224646625534817E-11
   62     0   3.0484771131987946E-11
   63     0   8.1778202449833286E-11
   64     0   3.9395544183264838E-11
   65     0   2.6717532888855105E-10
   66     0   5.2663768767233153E-11
   67     0   2.7614693000481591E-11
   68     0   1.1529449312466268E-11
   69     0   1.4534032168653416E-11
   70     0   7.6441370513219027E-11
   71     0   6.9942708718731554E-12
   72     0   2.3191559157594969E-11
   73     0   1.6915134377100927E-10
   74     0   3.6925456202814291E-11
   75     0   1.7787038519938386E-10
   76     0   7.1451139633978487E-12
   77     0   8.2655478245693272E-11
   78     0   3.3489196554351760E-11
   79     0   2.1297022426295959E-11
   80     0   1.8743961866221938E-11
   81     0   2.3409553262110947E-11
   82     0   2.5364886090657580E-11
   83     0   3.6924954300297870E-11
   84     0   9.4638516363471735E-11
   85     0   4.4353885292313596E-11
   86     0   6.5759868034429237E-11
   87     0   6.8504638885500598E-12
   88     0   5.1066412931391257E-11
   89     0   6.5813875343145587E-11
   90     0   4.3527489300586593E-11
   91     0   5.1063730291147927E-11
   92     0   7.6869098934137145E-12
   93     0   5.7309934691483256E-12
   94     0   3.4381551432815708E-11
   95     0   1.1737605474581341E-10
   96     0   5.9250961178408778E-11
   97     0   9.1737192581259021E-11
   98     0   2.0828868744821624E-12
   99     0   5.6803289170373744E-11
  100     0   7.5706717713867985E-11
  101     0   2.0679023231004905E-10
  102     0   3.7337441135526040E-11
  103     0   5.0137268418952512E-11
  104     0   5.4499479771612883E-11
  105     0   1.4277956954597966E-10
  106     0   3.6834857970877914E-11
  107     0   1.2356814946493600E-10
  108     0   4.3606671213164505E-11
  109     0   6.1282314290486236E-11
  110     0   1.6093340103725200E-11
  111     0   4.6874136921969577E-11
  112     0   2.6594732316998807E-11
  113     0   6.3862506351269781E-11
  114     0   3.3730107023754042E-11
  115     0   1.4940191585314894E-11
  116     0   1.1740589547446188E-10
  117     0   2.3047601034464222E-10
  118     0   4.2495361627518812E-12
  119     0   1.3510498725260151E-10
  120     0   1.5308746795341275E-10
  121     0   4.5060397128264978E-11
  122     0   1.4989635006000861E-10
  123     0   7.3406249738611326E-12
  124     0   2.5305470850205337E-11
  125     0   1.7810412194553934E-12
  126     0   2.8442271615167694E-11
  127     0   4.3747452652252237E-11
  128     0   8.6692881133015088E-12

    0     1   4.1482820515309320E-03
    1     1   2.7347902797079193E-01
    2     1   2.7237046012569938E-01
    3     1   1.8573584819060748E-01
    4     1   6.9220897893054023E-02
    5     1   1.6413222588246908E-02
    6     1   2.7633276348095698E-03
    7     1   7.9195236491687001E-04
    8     1   4.6493572282183438E-04
    9     1   2.8444312122070605E-04
   10     1   1.6905860552756031E-04
   11     1   3.6289357097782975E-05
   12     1   5.0094933410675634E-05
   13     1   1.1061584401513048E-05
   14     1   1.8215095882984208E-05
   15     1   8.8627298987907647E-07
   16     1   2.5885700581283883E-06
   17     1   3.1468445920668285E-07
   18     1   3.0818964580605571E-07
   19     1   5.7252333331649582E-08
   20     1   1.9485003901165712E-07
   21     1   1.2872433148369972E-07
   22     1   2.0892733695944865E-07
   23     1   1.9154651747923328E-07
   24     1   2.5113308072267496E-07
   25     1   2.0609669130336645E-07
   26     1   1.6064250359484875E-07
