#  kx   kyz         |phi(kx, kyz)|^2
   59     7   1.6201662024518331E-07
   60     7   1.2549146398822313E-07
   61     7   1.1997550527839307E-07
   62     7   1.5983590809812047E-07
   63     7   7.0025014887796346E-08
   64     7   6.4472367110274946E-08

    0     8   1.4433791449313172E-03
    1     8   6.5499293167239929E-03
    2     8   9.3064534880879599E-03
    3     8   1.9528952287934922E-03
    4     8   5.3830247310628840E-03
    5     8   6.0339460003317746E-03
    6     8   2.5230087523282004E-03
    7     8   1.3327088356454939E-03
    8     8   2.0590742312554208E-03
    9     8   6.9269740026353102E-04
   10     8   1.2928208062912964E-03
   11     8   6.5307304841321257E-05
   12     8   4.8893779603163975E-04
   13     8   8.9309690206350171E-05
   14     8   2.9565458609079131E-04
   15     8   1.3185649974504288E-05
   16     8   1.0420984266452737E-04
   17     8   1.8420272158352170E-05
   18     8   3.0755670843793662E-05
   19     8   6.9429022559631056E-06
   20     8   1.4487998390752428E-05
   21     8   8.9374359004519331E-06
   22     8   4.0884467940811439E-06
   23     8   7.5877509506343554E-06
   24     8   8.0685482913668147E-07
   25     8   3.6770425974666198E-06
   26     8   1.6386386326151990E-06
   27     8   5.2612944492371053E-06
   28     8   7.0725293155759928E-07
   29     8   2.1046286667516119E-06
   30     8   1.0020961784942643E-06
   31     8   6.3650947116350395E-07
   32     8   1.2649285353153853E-06
   33     8   1.0637743865126783E-06
   34     8   5.4511585730317269E-07
   35     8   8.2279578874501307E-07
   36     8   7.3955963680676901E-07
   37     8   7.6027219889486966E-07
   38     8   6.8218579631803837E-07
   39     8   2.8653075841229811E-07
   40     8   1.0563010271002093E-06
   41     8   6.8060537572001602E-07
   42     8   1.4093492600566688E-06
   43     8   1.0622865267720566E-06
   44     8   5.0489996923836272E-07
   45     8   3.1454710932082883E-07
   46     8   7.2248961753855424E-07
   47     8   5.2132678006232293E-07
   48     8   6.6062390437702556E-07
   49     8   5.6030551920565067E-07
   50     8   5.5935157079556084E-07
   51     8   5.3264286010293508E-07
   52     8   7.5708695139652462E-07
   53     8   4.1921244283135656E-07
   54     8   6.6158203565298521E-07
   55     8   1.1007480568644646E-06
   56     8   4.3288264933068957E-07
   57     8   4.1804980186845360E-07
   58     8   8.6319144494273638E-07
   59     8   9.9082629401394702E-07
   60     8   2.0306105360017324E-07
   61     8   1.6504185197925769E-07
   62     8   6.4508155323692388E-07
   63     8   5.3360508082659962E-07
   64     8   2.5986693160281010E-07

    0     9   6.7305050407188657E-04
    1     9   7.4666879257519745E-04
    2     9   4.9948015735837605E-03
    3     9   1.9054854870460250E-03
    4     9   9.2358544045585277E-04
    5     9   2.2716746706592937E-03
    6     9   2.0672926501689938E-03
    7     9   8.9514430417819799E-04
    8     9   6.1631736020029712E-04
    9     9   6.6698744889133672E-04
   10     9   7.5688652198595990E-04
   11     9   4.3225200676736471E-04
   12     9   3.2903152417188702E-04
   13     9   2.0114299920177554E-04
   14     9   1.3472808552446390E-04
   15     9   1.7561497570137377E-04
   16     9   6.5831539798290824E-05
   17     9   9.2717468204481004E-05
   18     9   3.1225781126637053E-05
   19     9   3.4329391510323153E-05
   20     9   1.5627012738655147E-05
   21     9   1.3992840397827279E-05
   22     9   6.8499094560914125E-06
   23     9   1.4970864268920187E-05
   24     9   2.5514959483487944E-06
   25     9   5.0895666621383068E-06
   26     9   1.9258415538605818E-06
   27     9   1.7379378036547602E-06
   28     9   2.1776011477046566E-06
   29     9   7.4550798357771051E-07
   30     9   6.2057923843256904E-07
   31     9   8.2190465479352081E-08
   32     9   4.1910386565179766E-07
   33     9   6.5542731897628922E-08
   34     9   2.6193844970076218E-07
   35     9   6.6685875882333524E-08
   36     9   1.9999000269477990E-07
   37     9   3.4812598309051497E-07
   38     9   8.3372297058642492E-08
   39     9   3.1850093850041999E-07
   40     9   6.1355564264110766E-08
   41     9   2.7278533300286007E-08
   42     9   2.4900915514108761E-07
   43     9   3.7154197012248152E-08
   44     9   1.0183382700536221E-07
   45     9   1.5261573113992558E-07
   46     9   1.9793967625154564E-08
   47     9   6.9942575046384371E-08
   48     9   4.2622466864035789E-08
   49     9   1.4429815618633962E-07
   50     9   1.6845403035908658E-07
   51     9   1.9817935591579774E-07
   52     9   2.7703902447211641E-08
   53     9   1.6846378546079064E-07
