#  kx   kyz         |phi(kx, kyz)|^2
   93     0   9.4923169925392561E-34
   94     0   1.7916630082022922E-33
   95     0   2.4582243736036601E-34
   96     0   9.7251544016027609E-34
   97     0   5.8648842973798540E-34
   98     0   2.1239159485540470E-33
   99     0   1.3221831618812153E-33
  100     0   4.8716447038467415E-37
  101     0   8.2795631688017062E-34
  102     0   3.7830744798277360E-34
  103     0   1.3811291869075749E-34
  104     0   7.5213472896747527E-34
  105     0   1.5755523648379568E-33
  106     0   4.2867125402507300E-33
  107     0   1.4783954259239662E-33
  108     0   9.6330237511467730E-34
  109     0   2.9033771215870701E-33
  110     0   4.4305200872383699E-34
  111     0   2.7798342264449439E-33
  112     0   7.6139653447645619E-34
  113     0   4.4718581342432866E-34
  114     0   5.3634747622510561E-34
  115     0   1.5349948161165623E-33
  116     0   3.0531465281418001E-33
  117     0   4.5292121338733714E-33
  118     0   1.1029290681537020E-33
  119     0   3.6994062322469691E-34
  120     0   1.7193460391642698E-33
  121     0   7.0833142828766983E-34
  122     0   1.0347800365095087E-33
  123     0   7.7236048215017200E-34
  124     0   1.2356105089376871E-33
  125     0   1.6964266863666924E-34
  126     0   1.2559491406966407E-34
  127     0   9.7941566472306404E-34
  128     0   1.8075878106574840E-33

    0     1   5.4061268461167481E-32
    1     1   4.5547135936104381E-32
    2     1   1.8040629369635389E-32
    3     1   6.5765026773546926E-33
    4     1   7.7769522421958709E-33
    5     1   1.1375291943131762E-32
    6     1   3.9979294201535611E-32
    7     1   1.1813031071819801E-32
    8     1   2.9892221851586024E-32
    9     1   3.0697752581101730E-33
   10     1   3.7280967628767308E-33
   11     1   3.4189226717467368E-33
   12     1   1.3482432287294649E-32
   13     1   7.1017803733385296E-33
   14     1   1.1408590507747289E-32
   15     1   9.3927152537079718E-33
   16     1   4.9296804868394043E-33
   17     1   1.1029842119692318E-33
   18     1   5.6315513872609184E-33
   19     1   1.1631866511739359E-32
   20     1   2.4198557892844862E-33
   21     1   2.4535391578876622E-33
   22     1   2.3138466305814821E-33
   23     1   3.7352055102275309E-33
   24     1   5.4010726048684339E-33
   25     1   3.7569838246338400E-33
   26     1   1.3572315573061249E-33
   27     1   5.6745722199196815E-33
   28     1   6.6412922404858620E-33
   29     1   1.9905355136288862E-33
   30     1   5.5077761467070466E-33
   31     1   2.7991922330574257E-33
   32     1   2.5792778390890454E-33
   33     1   2.2115759294163909E-34
   34     1   3.7375340445080610E-33
   35     1   2.5785847217560269E-33
   36     1   5.6169465569664889E-34
   37     1   3.5317963231077211E-33
   38     1   2.5473943061484999E-33
   39     1   2.1862058549510134E-33
   40     1   2.7205528004628596E-33
   41     1   3.8263440200920032E-33
   42     1   1.4473156536123333E-33
   43     1   1.2769877764365684E-33
   44     1   3.0128823592354368E-33
   45     1   2.2333929525180044E-33
   46     1   8.2164738017609127E-34
   47     1   1.0785356869973042E-33
   48     1   1.8389517768416779E-33
   49     1   3.7495314118795962E-33
   50     1   9.9698788081927020E-34
   51     1   2.6605408283823053E-33
   52     1   3.4865024960825577E-33
   53     1   9.3097503250203212E-34
   54     1   2.0287504894131049E-33
   55     1   3.7768432840285430E-33
   56     1   1.0361998237737435E-33
