#  kx   kyz         |phi(kx, kyz)|^2
    0     0   1.1277373079145423E-33
    1     0   5.0669600327493414E-33
    2     0   5.4809975504085843E-35
    3     0   1.1314394542138836E-33
    4     0   3.1099236230321774E-33
    5     0   2.9598833403738880E-33
    6     0   2.0693225026397690E-33
    7     0   8.5919786610910339E-34
    8     0   2.8912565871027114E-33
    9     0   9.5113279749036821E-34
   10     0   1.2449151303285728E-33
   11     0   9.0100922580493519E-34
   12     0   2.6909025176651756E-33
   13     0   3.2453251756203968E-34
   14     0   1.8939306557599055E-34
   15     0   1.5513887849115484E-33
   16     0   2.8958818806281982E-33
   17     0   4.9797077963944081E-34
   18     0   1.8735494067864153E-34
   19     0   2.2458917053244582E-34
   20     0   2.7347980903960761E-34
   21     0   1.8838389170718803E-34
   22     0   6.0113325941995062E-34
   23     0   2.9079242544867793E-34
   24     0   1.4157799551908684E-34
   25     0   3.6725325350056145E-35
   26     0   1.4107942188577966E-34
   27     0   3.9333511981655020E-34
   28     0   7.2632419752210408E-34
   29     0   1.1878475157432126E-33
   30     0   1.7506567681585855E-34
   31     0   1.0196925033698141E-33
   32     0   1.7278503734279273E-34
   33     0   4.8632106893715145E-34
   34     0   1.3139815249143031E-34
   35     0   2.7653789220978409E-34
   36     0   9.0324029396785752E-35
   37     0   6.3241834934613961E-34
   38     0   1.5452050219942321E-33
   39     0   1.7974082880089137E-33
   40     0   7.5273047901540362E-34
   41     0   4.5413618740860629E-34
   42     0   1.5500756817839257E-33
   43     0   2.4464211882608436E-33
   44     0   1.1144903681061048E-34
   45     0   9.7128286339734975E-35
   46     0   1.0710481353986363E-34
   47     0   3.4610539136898955E-34
   48     0   3.6699726347259243E-33
   49     0   9.3410592607029996E-34
   50     0   1.2861003217059656E-33
   51     0   2.1154813701417360E-33
   52     0   7.2517932470701693E-34
   53     0   1.6895573009305135E-33
   54     0   2.8042994178509012E-33
   55     0   1.0506014964717687E-33
   56     0   2.7696474047644207E-34
   57     0   2.9290038163810198E-34
   58     0   7.8630533878182787E-34
   59     0   2.0278228688931089E-33
   60     0   7.0598386111917421E-34
   61     0   1.4649987414404454E-33
   62     0   2.1557184766360053E-33
   63     0   7.6328934298730836E-35
   64     0   9.6849313875269528E-34
   65     0   9.7323744107586220E-34
   66     0   2.0555125497766419E-35
   67     0   3.5317845248280068E-34
   68     0   9.8055093220626826E-34
   69     0   1.5279063599405800E-33
   70     0   8.5249667640509551E-34
   71     0   7.6295151313975572E-34
   72     0   1.3814040601920113E-33
   73     0   6.2780187848269283E-34
   74     0   1.4059878811774003E-33
   75     0   1.5858408631490620E-33
   76     0   1.7308425389799031E-33
   77     0   2.0821858609823724E-33
   78     0   9.7965878343109122E-34
   79     0   9.4067014496954264E-35
   80     0   2.4165850710405071E-33
   81     0   6.6266398876436431E-34
   82     0   2.5045727541724998E-34
   83     0   8.3655861004798335E-34
   84     0   1.4063575862432087E-33
   85     0   1.1433263980216068E-33
   86     0   1.8442495110408957E-34
   87     0   1.9279436670471966E-33
   88     0   7.2696617055123663E-34
   89     0   2.6366247345724781E-33
   90     0   2.3797667875352862E-34
   91     0   2.6165323810208487E-34
   92     0   2.2608635440114665E-34
   93     0   1.6987737549256457E-34
   94     0   2.3655911749394667E-34
   95     0   2.1343294113823710E-34
   96     0   1.0026948060277479E-34
   97     0   4.2517117327216531E-34
   98     0   2.4704291833551439E-34
   99     0   8.4020972405420980E-34
  100     0   5.8095089112787607E-34
  101     0   9.8806754529525362E-34
  102     0   7.4486346765538844E-34
  103     0   1.0722339114018561E-33
  104     0   1.1316663336640501E-34
  105     0   1.1288744944083305E-33
  106     0   1.5665431192053785E-33
  107     0   5.7501056503139129E-34
  108     0   1.3278694302602795E-33
  109     0   3.3947412508334443E-34
  110     0   5.7746272254765042E-34
  111     0   7.6783877474808169E-34
  112     0   1.4691706818086182E-33
  113     0   2.7298797964804079E-34
  114     0   1.1846717234303675E-33
  115     0   4.6996364943469451E-35
  116     0   1.0208058502424063E-33
  117     0   5.9445968552840870E-35
  118     0   1.1474672190847310E-34
  119     0   1.8098450996728732E-34
  120     0   4.7954598500775308E-34
  121     0   9.6332940975070371E-34
  122     0   5.2184671012212106E-34
  123     0   3.8264195699269214E-34
  124     0   1.1698074694778780E-33
  125     0   1.1892791781591857E-33
  126     0   4.1942725344424652E-34
  127     0   5.3162587947359331E-34
  128     0   4.5120003509812779E-34

    0     1   3.0103874880952446E-33
    1     1   2.6476404479681692E-01
    2     1   3.1529369002290181E-01
    3     1   1.8936907445644627E-01
    4     1   4.9071021416593419E-02
    5     1   1.1995999074136558E-02
    6     1   4.4192215490859443E-03
    7     1   1.6725516585406315E-03
    8     1   5.4445153679288710E-04
    9     1   9.8778980244413413E-05
   10     1   9.2397096699349987E-05
   11     1   5.1761478659125920E-05
   12     1   2.1852279341594693E-05
   13     1   4.1983527257888111E-06
   14     1   1.5618365352731589E-06
   15     1   1.9739465524054197E-07
   16     1   2.7085119111019030E-07
   17     1   1.1900023447911863E-08
   18     1   8.1826837176204786E-09
   19     1   8.6733656872076420E-09
   20     1   3.6324788712267692E-09
   21     1   2.1546004700153275E-09
   22     1   7.6505075930565243E-10
   23     1   2.8102548079401200E-10
   24     1   7.9512849656024499E-11
   25     1   3.2242711193039906E-11
   26     1   3.6333314839706145E-12
   27     1   7.7999416909970179E-13
   28     1   1.2819403168087009E-12
   29     1   8.8931266666570903E-13
   30     1   1.7939617318228344E-13
   31     1   3.8233132498918433E-14
   32     1   3.8055315939015607E-14
   33     1   2.0856780734465680E-15
   34     1   3.4689177828723013E-15
   35     1   2.4750279938411687E-15
   36     1   2.9942279234572078E-16
   37     1   1.4371642171948755E-18
   38     1   6.6218615515809963E-17
   39     1   3.4338001656799616E-17
   40     1   2.6570508400640081E-18
   41     1   2.0377788281223330E-18
   42     1   1.6079626126986104E-19
   43     1   8.0081341317993877E-19
   44     1   1.9236037764738260E-19
   45     1   5.6778524095930016E-20
   46     1   5.3929095107624112E-21
   47     1   2.1765426436370020E-21
   48     1   2.2404913571843322E-21
   49     1   2.3615597445381590E-22
   50     1   7.5757146426526451E-23
   51     1   1.4125804508126518E-22
   52     1   5.4924381811633096E-23
   53     1   3.6502757591732339E-23
   54     1   7.2447669711505222E-24
   55     1   3.0652550194939903E-24
   56     1   7.1364742911017990E-25
   57     1   1.9435292411777252E-25
   58     1   2.4726265093499566E-28
   59     1   3.5704036014774060E-26
   60     1   1.7216549565624651E-26
   61     1   6.9709859123391086E-27
   62     1   1.1608316008005626E-27
   63     1   5.9404499988760492E-28
   64     1   5.9722371984464343E-28
   65     1   1.7448912062164843E-29
   66     1   3.4449229331806168E-30
   67     1   4.8533382896714601E-30
   68     1   9.7672981102237812E-30
   69     1   2.0944630956338892E-30
   70     1   8.9532347849566658E-32
   71     1   6.9211274427795347E-31
   72     1   1.5903511740074576E-31
   73     1   1.0697762980038460E-31
   74     1   2.3105732350096050E-32
   75     1   4.0985985945389480E-33
   76     1   3.8835850599497005E-33
   77     1   1.5574798054707415E-32
   78     1   2.0378435520649410E-32
   79     1   8.4700669550099160E-34
   80     1   2.4822999082058717E-33
   81     1   3.0794497969341143E-33
   82     1   1.0568984917224422E-32
   83     1   5.4881453303982578E-33
   84     1   3.2580904882867595E-33
   85     1   6.6073114944969120E-33
   86     1   4.4777612401808618E-33
   87     1   1.4492148752433640E-33
   88     1   2.0966291413277550E-33
   89     1   2.0090967500157299E-33
   90     1   7.6289367439828250E-33
   91     1   6.7400370903349252E-33
   92     1   3.3325451318352051E-33
   93     1   1.9703047965982384E-33
   94     1   3.2046337523038576E-33
   95     1   8.6381600783099168E-33
   96     1   4.4030072589451243E-33
   97     1   4.6661155503531911E-33
   98     1   1.2724977276946863E-33
   99     1   4.0102084592770821E-33
  100     1   2.3484534763604328E-33
  101     1   3.1427917188213885E-33
  102     1   2.5491866004425274E-33
  103     1   2.4139483968833683E-33
  104     1   8.6907137193785363E-33
  105     1   8.3485592044761106E-33
  106     1   2.3928151922692670E-33
  107     1   5.1889255801345492E-33
  108     1   5.8356693686721570E-33
  109     1   7.3589021683033899E-33
  110     1   1.6223838654652783E-33
  111     1   3.3483046729841865E-33
  112     1   8.4741097447310915E-33
  113     1   5.1973481644576244E-33
  114     1   8.4505874759431460E-33
  115     1   4.8815887172735709E-33
  116     1   1.1400236390123494E-32
  117     1   3.3504595120882013E-34
  118     1   3.4929115790901884E-33
  119     1   1.0080032460030907E-33
  120     1   3.2618000569060039E-33
  121     1   9.2967174721064418E-34
  122     1   1.5505816955507909E-33
  123     1   3.7112672652816569E-33
  124     1   4.8333087260787193E-34
  125     1   1.1047534161435769E-33
  126     1   2.0290129867996444E-33
  127     1   8.1261442893361625E-33
  128     1   1.3539914792008456E-33

    0     2   1.8527924007481574E-33
    1     2   9.1740760666340487E-02
    2     2   2.6498222369227394E-04
    3     2   1.4879394250814523E-02
    4     2   2.2997223747804369E-05
    5     2   2.3143821613517911E-03
    6     2   5.9878362619372998E-04
    7     2   1.6268788720372141E-04
    8     2   6.2363057276253374E-05
    9     2   1.6618012848250349E-05
   10     2   1.6906632744874353E-05
   11     2   3.5141712733897157E-06
   12     2   8.3570287000698266E-07
   13     2   4.0972292095882229E-07
   14     2   1.4614944365737664E-09
   15     2   7.8951099380048773E-08
   16     2   2.4715983237486216E-08
   17     2   1.8837427197065913E-08
   18     2   2.9847381025964782E-09
   19     2   1.4679728675424675E-09
   20     2   4.9276809197365265E-10
   21     2   3.2705659884301008E-10
   22     2   7.0423656146196811E-11
   23     2   2.3193177055715081E-11
   24     2   9.2522805076607524E-12
   25     2   6.1476437114713629E-12
   26     2   1.3085291440485690E-12
   27     2   4.8202766512122447E-13
   28     2   3.3045878609377417E-13
   29     2   1.1859013317935496E-13
   30     2   2.6879937972849982E-14
   31     2   1.9567274424289089E-15
   32     2   8.3377321832347588E-16
   33     2   1.0057648067940879E-15
   34     2   6.6910331839671906E-16
   35     2   1.0027744593564927E-16
   36     2   7.6396035068008530E-17
   37     2   3.9139279164055121E-18
   38     2   1.3476039386464782E-17
   39     2   6.3273364225292482E-19
   40     2   1.8250430256726201E-18
   41     2   5.5885288966465061E-19
   42     2   2.0781295235589571E-19
   43     2   6.1438938587806112E-20
   44     2   2.4422016196689827E-20
   45     2   6.5390072624891115E-21
   46     2   2.6612841566167333E-21
   47     2   6.3788729728243649E-22
   48     2   2.5903691724953476E-22
   49     2   5.5269829979024019E-23
   50     2   8.6347088448346515E-23
   51     2   2.3029610530656475E-23
   52     2   5.5109306832774512E-24
   53     2   2.5807172154351858E-24
   54     2   9.3569823038874136E-25
   55     2   2.9834497761671055E-25
   56     2   1.3882276677111242E-25
   57     2   3.0077593154569701E-26
   58     2   1.8148958583640897E-26
   59     2   1.2246666607949358E-28
   60     2   1.7363267329532668E-27
   61     2   1.1790250257027325E-27
   62     2   3.5618477572929579E-28
   63     2   4.8246646842123582E-29
   64     2   2.4209159063038600E-29
   65     2   1.2353666712893465E-29
   66     2   1.7720542308422358E-30
   67     2   1.3961085925425018E-30
   68     2   6.3477333111582104E-31
   69     2   4.5531890489661324E-31
   70     2   7.2646954443716011E-32
   71     2   3.5398142758321212E-32
   72     2   1.2162430889558028E-32
   73     2   2.2805844734557386E-33
   74     2   2.6530703753943700E-33
   75     2   2.7896287517365488E-33
   76     2   1.0391330416434387E-33
   77     2   1.8068268777039551E-33
   78     2   2.4863283907304078E-33
   79     2   4.7750138163928002E-33
   80     2   7.0361764175902245E-33
   81     2   1.5414917809147547E-33
   82     2   3.2491658775426856E-34
   83     2   3.5837645803040615E-33
   84     2   3.6369959826499547E-33
   85     2   1.8248077952199788E-33
   86     2   2.6615121797788375E-33
   87     2   1.2604627502471613E-33
   88     2   6.4474442078541345E-33
   89     2   2.5607509812386119E-34
   90     2   3.2947329392883836E-33
   91     2   3.0979164399629375E-33
   92     2   6.8913834472669136E-34
   93     2   1.8313659076686762E-33
   94     2   2.5426929747202336E-33
   95     2   1.2915283829171801E-33
   96     2   3.1180073091677423E-34
   97     2   4.4534951559709436E-33
   98     2   3.3083056500564029E-33
   99     2   1.4063140866074301E-33
  100     2   3.3240530051327894E-33
  101     2   1.0064979324084073E-33
  102     2   3.1818095138543987E-33
  103     2   2.7308628977321645E-33
  104     2   2.6873052693588716E-33
  105     2   2.1699655350195222E-33
  106     2   1.6561998974735087E-33
  107     2   2.4213058652475627E-33
  108     2   2.1885319773552490E-33
  109     2   2.9055404840735725E-33
  110     2   8.5354909198328005E-34
  111     2   2.3678233160903260E-33
  112     2   1.6591163075091938E-33
  113     2   7.5122050721654260E-34
  114     2   2.3193700468987837E-33
  115     2   9.5982156539671703E-34
  116     2   2.8002163879381171E-33
  117     2   7.8867747557325030E-34
  118     2   2.6656717724688518E-33
  119     2   1.7280908711882840E-33
  120     2   8.8183165471741656E-34
  121     2   1.8773972038489436E-33
  122     2   4.9203531561896658E-34
  123     2   3.6930460460152017E-34
  124     2   2.2360577444438497E-33
  125     2   2.4928202555408195E-34
  126     2   2.1546687669405285E-33
  127     2   1.9295139157237035E-33
  128     2   1.3159960527615564E-33

    0     3   3.3197213112156682E-33
    1     3   4.9603519683041469E-02
    2     3   6.5239282862853748E-03
    3     3   3.4703931450969739E-03
    4     3   1.2192831760225965E-03
    5     3   8.4286071632133175E-04
    6     3   2.0115789441443080E-04
    7     3   1.2874497519551722E-04
    8     3   3.1877817199925337E-05
    9     3   1.0124918166064087E-05
   10     3   3.8926941423423014E-06
   11     3   6.9895263873319493E-07
   12     3   2.5478242833984288E-07
   13     3   2.2357314119860802E-07
   14     3   5.4162604283930023E-08
   15     3   6.2058482401856707E-09
   16     3   1.2771632043929488E-08
   17     3   4.4664579465570513E-10
   18     3   1.2003048112934381E-09
   19     3   2.0816078026243224E-10
   20     3   2.3153053444604017E-10
   21     3   3.7837606026812158E-11
   22     3   1.9312087615364963E-11
   23     3   1.2600595412418698E-11
   24     3   1.8266544590194633E-12
   25     3   4.6684280105607191E-14
   26     3   6.6803572423593200E-13
   27     3   4.8664305621908755E-14
   28     3   6.5009303119273571E-14
   29     3   2.2280133414338565E-14
   30     3   3.3989234260517213E-16
   31     3   2.2924496387333143E-15
   32     3   2.9146027964361493E-16
   33     3   5.5050674952069427E-16
   34     3   1.5867895660832963E-16
   35     3   2.8107731935406337E-17
   36     3   2.9530247791767479E-17
   37     3   1.0416147284489512E-17
   38     3   3.7118092499749347E-18
   39     3   4.8659278979868070E-19
   40     3   4.2922385808228782E-19
   41     3   2.1798107055000806E-19
   42     3   5.6538016867992350E-22
   43     3   2.1452343800572797E-20
   44     3   7.1694269845071259E-21
   45     3   1.2760511105949416E-21
   46     3   4.4685461878906774E-22
   47     3   4.7398583303417231E-22
   48     3   1.4146468066225311E-23
   49     3   7.3334620747569667E-23
   50     3   2.8164647739961149E-23
   51     3   9.1993994136158461E-24
   52     3   2.4669976478271180E-24
   53     3   9.2189744072064423E-25
   54     3   4.4511075868677334E-26
   55     3   1.1628087810837209E-25
   56     3   6.2382787803694269E-26
   57     3   7.6787844877164082E-27
   58     3   4.9359619461681173E-27
   59     3   8.2264493748475649E-28
   60     3   8.3606031858775695E-28
   61     3   5.8549493307822535E-29
   62     3   2.7382636712692477E-29
   63     3   3.9692139036228668E-29
   64     3   8.1209677530612819E-30
   65     3   5.6101709435252276E-30
   66     3   1.9785251406195969E-30
   67     3   1.1818773020101521E-30
   68     3   2.0213558421185592E-32
   69     3   1.2180132145570210E-31
   70     3   5.0581287867074995E-32
   71     3   1.7838778838481339E-32
   72     3   1.3370350407330126E-32
   73     3   2.3162619562772622E-33
   74     3   2.2343709013594034E-33
   75     3   1.4059676145538682E-33
   76     3   1.8895319598264264E-33
   77     3   1.7225372683113402E-33
   78     3   5.6265806479125093E-33
   79     3   3.2596582045037522E-33
   80     3   2.6121716577476329E-33
   81     3   6.7144570354075485E-34
   82     3   1.4399591088043224E-33
   83     3   1.7817381554131945E-33
   84     3   4.2114064481609372E-33
   85     3   3.3237968780907468E-33
   86     3   1.2685046208422419E-33
   87     3   5.7166962420405604E-34
   88     3   1.2914847834472673E-34
   89     3   1.2338756582576321E-33
   90     3   2.3327236742407449E-33
   91     3   2.5473714809122481E-33
   92     3   3.0843617416195427E-33
   93     3   1.3854873215733811E-33
   94     3   1.2464815881741418E-33
   95     3   8.2752498834823222E-34
   96     3   1.8550604015917562E-33
   97     3   1.1469608208690459E-33
   98     3   3.9343684630266393E-34
   99     3   1.4866212087613640E-33
  100     3   2.4153694892552599E-33
  101     3   1.5851704735644182E-33
  102     3   3.4659334915014608E-33
  103     3   1.6661096135780650E-33
  104     3   9.6823260394295799E-34
  105     3   4.1972621251322141E-33
  106     3   4.4215836092916724E-34
  107     3   2.3339756979937530E-33
  108     3   1.5760850492629174E-33
  109     3   3.4352158745894364E-33
  110     3   1.6366678900154652E-33
  111     3   2.4938631357257254E-34
  112     3   8.3182526649339384E-34
  113     3   1.0765567274761325E-33
  114     3   1.1608761679389826E-33
  115     3   2.3738296124133300E-33
  116     3   5.8216968164923044E-33
  117     3   1.9044670630609214E-33
  118     3   2.1900472666590270E-33
  119     3   4.9856896056126010E-34
  120     3   3.5660708422825473E-33
  121     3   1.1998266178553363E-33
  122     3   5.6159975340743726E-34
  123     3   2.2725901668925775E-33
  124     3   2.3353284709547018E-34
  125     3   2.5585467214309363E-33
  126     3   7.0458608228238579E-34
  127     3   2.3814028809298664E-33
  128     3   4.7360814100636384E-33

    0     4   1.7793348342047676E-33
    1     4   5.8798499476105980E-03
    2     4   7.5843832498255857E-03
    3     4   1.3146586340023465E-03
    4     4   9.0498713123139717E-04
    5     4   1.3333317365048323E-04
    6     4   9.4716585009789708E-05
    7     4   2.3410598691988225E-05
    8     4   1.0287819651970945E-05
    9     4   3.1567754827572032E-06
   10     4   1.3864105908712247E-06
   11     4   3.6892842184124750E-07
   12     4   1.6093007272628612E-09
   13     4   7.0087322495278112E-08
   14     4   3.6608506059744610E-08
   15     4   1.1933481775045737E-08
   16     4   3.4560151468827355E-09
