  0.0000000000000000E+00   0.0000000000000000E+00  -1.7147167323413828E-01
  0.0000000000000000E+00   4.9087385212340517E-02  -3.0829604535170831E-02
  0.0000000000000000E+00   9.8174770424681035E-02   5.9955821066584680E-01
  0.0000000000000000E+00   1.4726215563702155E-01  -5.0247262804035953E-01
  0.0000000000000000E+00   1.9634954084936207E-01  -1.8341109565171154E-01
  0.0000000000000000E+00   2.4543692606170259E-01  -3.9289640049046731E-01
  0.0000000000000000E+00   2.9452431127404310E-01  -8.5042862479017201E-01
  0.0000000000000000E+00   3.4361169648638362E-01  -3.6046200356598518E-01
  0.0000000000000000E+00   3.9269908169872414E-01  -2.1963223227239692E-01
  0.0000000000000000E+00   4.4178646691106466E-01   6.5696943139815123E-01
  0.0000000000000000E+00   4.9087385212340517E-01   3.7507717279062203E-01
  0.0000000000000000E+00   5.3996123733574564E-01   1.1538656951330889E-02
  0.0000000000000000E+00   5.8904862254808621E-01   3.9454639536537145E-01
  0.0000000000000000E+00   6.3813600776042678E-01   2.3714567977517020E-01
  0.0000000000000000E+00   6.8722339297276724E-01   7.6264453018466716E-01
  0.0000000000000000E+00   7.3631077818510771E-01   7.9615598300389379E-01
  0.0000000000000000E+00   7.8539816339744828E-01   2.2268859803769883E-01
  0.0000000000000000E+00   8.3448554860978885E-01  -1.5674734099924810E+00
  0.0000000000000000E+00   8.8357293382212931E-01  -4.2738393893529925E-01
  0.0000000000000000E+00   9.3266031903446978E-01   7.6251401559155413E-02
  0.0000000000000000E+00   9.8174770424681035E-01  -3.6415110581185595E-01
  0.0000000000000000E+00   1.0308350894591509E+00  -9.6941912735499527E-02
  0.0000000000000000E+00   1.0799224746714913E+00   5.2775282824462266E-01
  0.0000000000000000E+00   1.1290098598838318E+00  -4.6125230896197655E-01
  0.0000000000000000E+00   1.1780972450961724E+00  -7.6800814080834956E-01
  0.0000000000000000E+00   1.2271846303085130E+00  -6.2479722214277034E-01
  0.0000000000000000E+00   1.2762720155208536E+00   4.5115980351057378E-01
  0.0000000000000000E+00   1.3253594007331939E+00   1.6897899364565943E+00
  0.0000000000000000E+00   1.3744467859455345E+00   6.1676702681829909E-01
  0.0000000000000000E+00   1.4235341711578751E+00  -2.2096043533103710E-01
  0.0000000000000000E+00   1.4726215563702154E+00  -2.6687944832814686E-01
  0.0000000000000000E+00   1.5217089415825560E+00   7.2246427168776675E-02
  0.0000000000000000E+00   1.5707963267948966E+00   3.5702014346377192E-01
  0.0000000000000000E+00   1.6198837120072371E+00   6.4951953766981632E-04
  0.0000000000000000E+00   1.6689710972195777E+00   2.5629909550135438E-01
  0.0000000000000000E+00   1.7180584824319181E+00   9.2074749894874131E-02
  0.0000000000000000E+00   1.7671458676442586E+00  -2.7859299079682576E-01
  0.0000000000000000E+00   1.8162332528565992E+00  -6.1923449904621786E-01
